path,class,mesh_is_watertight,diameter,mesh_nr_vertices,mesh_nr_faces,mesh_surface_area,mesh_volume,ch_nr_vertices,ch_nr_faces,ch_surface_area,ch_volume,bb_p0,bb_p1,bb_surface_area,bb_volume,bb_diameter,distance_to_center,scale,alignment,correctly_oriented_axes,eigenvalue_s1,eigenvalue_s2,eigenvalue_s3
['data' 'LabeledDB_new' 'Glasses' '60' 'original.ply'],Glasses,True,1.8602732014440462,2375,4746,0.650122666,0.012686381,367,730,1.697054257,0.102810948,[-0.99216402 -0.123572   -0.145264  ],[0.80916899 0.49388099 0.100408  ],3.412932892,0.273245846,1.920000921,0.000693799,1.80133301,0.985338263,1,0.24153682377157118,0.015852762084628307,0.005464040123341643
['data' 'LabeledDB_new' 'Hand' '181' 'original.ply'],Hand,True,1.9442174391560447,7242,14480,2.887004473,0.170470581,650,1296,3.469949059,0.362729599,[-0.50968099 -0.45479801 -0.92854798],[0.42467901 0.226025   0.99185002],7.475856015,1.221630054,2.241534529,0.000260693,1.920397997,0.138890609,0,0.247021396983729,0.05258157566127265,0.01130698362356527
['data' 'LabeledDB_new' 'Hand' '182' 'original.ply'],Hand,True,1.9863520794455705,10283,20562,4.174788288,0.328995512,1805,3606,4.416505578,0.64857686,[-0.47109601 -0.90606803 -0.478443  ],[0.401714   0.97337902 0.53272301],8.846777908,1.658716904,2.305769977,0.000121855,1.879447043,0.268915483,2,0.264513434485679,0.0741708810536504,0.025945963266908963
['data' 'LabeledDB_new' 'Hand' '183' 'original.ply'],Hand,True,1.8910766504134764,11413,22822,5.206758981,0.445683537,1733,3462,5.817104583,0.884209834,[-0.994201   -0.95105499 -0.25807899],[0.67909598 0.90949702 0.37765101],10.7196598,1.979190282,2.581807358,0.000175121,1.860552013,0.524990398,1,0.2703705988054833,0.15142965854694282,0.019520305909092428
['data' 'LabeledDB_new' 'Hand' '184' 'original.ply'],Hand,True,1.7975600706431654,4685,9366,3.375194259,0.211043348,813,1622,3.437671062,0.433992406,[-0.36158299 -0.51127702 -0.74690801],[0.36422601 0.391298   0.98458499],6.949265219,1.134296001,2.083148668,0.000480676,1.731492996,0.434175485,1,0.20315556806487778,0.059761251232494345,0.016685333550252167
['data' 'LabeledDB_new' 'Hand' '185' 'original.ply'],Hand,True,1.6711487007037824,2489,4974,2.499121304,0.139647569,245,486,2.807392977,0.225421809,[-0.58088797 -0.180106   -0.97788399],[0.427228   0.177549   0.67728603],5.242281819,0.596784336,1.970736596,0.007251603,1.655170023,0.123683158,0,0.21086579944918565,0.06486235849358714,0.004213049020555035
['data' 'LabeledDB_new' 'Hand' '186' 'original.ply'],Hand,True,1.8410697072373117,6607,13210,3.135112358,0.218393607,668,1332,3.775563886,0.463889469,[-0.46144599 -0.388926   -0.97693598],[0.58795398 0.22097901 0.85167599],7.348518473,1.170374372,2.194777017,0.000251859,1.82861197,0.072594761,1,0.24046331978762514,0.06600726205379555,0.015656349469667576
['data' 'LabeledDB_new' 'Hand' '187' 'original.ply'],Hand,True,1.9515854909376935,7628,15256,3.042686485,0.191164081,696,1388,3.557719528,0.383482215,[-0.51063401 -0.453623   -0.93466097],[0.42711699 0.22851899 0.99363202],7.526615232,1.233489167,2.250112992,0.000244825,1.92829299,0.139266976,0,0.25352437873067957,0.05488166639336309,0.012236687140477228
['data' 'LabeledDB_new' 'Hand' '188' 'original.ply'],Hand,True,1.8347543375769253,8603,17202,3.37286978,0.175350444,872,1740,4.716611268,0.749828722,[-0.450427   -0.79862601 -0.67467302],[0.714867   0.978778   0.50221801],11.06886619,2.437574597,2.429433596,0.000238163,1.77740401,0.361965392,2,0.21808579609807072,0.07277087891833532,0.041666550858559144
['data' 'LabeledDB_new' 'Hand' '189' 'original.ply'],Hand,True,1.5952851838105861,14084,28164,3.366281667,0.170248398,964,1924,4.358778246,0.681567514,[-0.553877   -0.63362998 -0.75569302],[0.68794101 0.80805802 0.438209  ],9.988314725,2.137459644,2.246325508,9.02e-05,1.441688001,0.76047682,1,0.09979965733891734,0.09259929807477844,0.047777436426648286
['data' 'LabeledDB_new' 'Hand' '190' 'original.ply'],Hand,True,1.652581775006605,7500,14996,2.381574499,0.098009869,827,1650,3.272625809,0.319309889,[-0.448432   -0.64435601 -0.14327399],[0.71454901 0.96541101 0.36916801],6.586002056,0.959357269,2.050968426,7.23e-05,1.60976702,0.446165507,3,0.14241740411067244,0.06863636733436944,0.009218192211645018
['data' 'LabeledDB_new' 'Hand' '191' 'original.ply'],Hand,True,1.948814338924612,13766,27528,4.930784505,0.417999559,1877,3750,5.25130341,0.927014047,[-0.463956   -0.966084   -0.58573997],[0.769719   0.83022797 0.57687402],11.47754085,2.576428377,2.469891092,0.000137244,1.796311975,0.296372647,1,0.2211354133859576,0.08701751498567292,0.0502288354360513
['data' 'LabeledDB_new' 'Hand' '192' 'original.ply'],Hand,True,1.8188275168189956,6991,13978,2.889525453,0.131330813,793,1582,3.696392494,0.252568665,[-0.54399002 -0.812792   -0.25617501],[0.61473799 0.98973298 0.334775  ],7.67717733,1.234279574,2.222829013,8.25e-05,1.802524984,0.307715388,3,0.20585872845661668,0.08231305137323952,0.003687128635273068
['data' 'LabeledDB_new' 'Hand' '193' 'original.ply'],Hand,True,1.6446666132196102,7314,14624,2.373233707,0.100437884,732,1460,2.978000115,0.344636759,[-0.40948701 -0.62327302 -0.25806499],[0.34546101 0.98206902 0.34820801],5.285859813,0.734772428,1.87473638,0.000160926,1.605342031,0.392137989,3,0.15009961168773886,0.03225927762896444,0.02369395060681727
['data' 'LabeledDB_new' 'Hand' '194' 'original.ply'],Hand,True,1.778964562956532,8471,16938,2.85210679,0.128573102,840,1676,3.488316249,0.414269381,[-0.43850899 -0.76315898 -0.282379  ],[0.35789499 0.98923397 0.378968  ],6.162503821,0.92298428,2.035318204,0.000150491,1.752392948,0.303354934,2,0.19733179965743203,0.050974239337536684,0.017432008926616366
['data' 'LabeledDB_new' 'Hand' '195' 'original.ply'],Hand,True,1.7373832269048874,8524,17044,2.726053247,0.124710571,910,1816,2.893868667,0.315406235,[-0.392205   -0.71618801 -0.32159299],[0.324763   0.97817099 0.425116  ],6.030721473,0.907102966,1.985565376,5.79e-05,1.694359004,0.333219839,1,0.15892032387551316,0.031490996904437685,0.020511297541636244
['data' 'LabeledDB_new' 'Hand' '196' 'original.ply'],Hand,True,1.600780570466343,7112,14220,2.291847065,0.094647909,760,1516,3.051191826,0.32170722,[-0.52784598 -0.584171   -0.26578799],[0.70653898 0.99167198 0.36877799],7.456943797,1.23435575,2.099919352,7.4e-05,1.575842977,0.54343997,3,0.10565461352590311,0.06619685455399961,0.016162403584701585
['data' 'LabeledDB_new' 'Hand' '197' 'original.ply'],Hand,True,1.6543432824462496,7553,15102,2.454054231,0.103516859,800,1596,3.050385447,0.366479499,[-0.377837   -0.64052403 -0.28636801],[0.33078501 0.998505   0.54236799],6.214069971,0.962537127,1.968594592,0.000147548,1.639029026,0.161720553,2,0.1379432966018697,0.03725912269019569,0.02448983557220924
['data' 'LabeledDB_new' 'Hand' '198' 'original.ply'],Hand,True,1.95791314459581,9564,19124,2.429211724,0.143417869,434,864,2.90824702,0.299562216,[-0.36390299 -0.36425099 -0.94235098],[0.310435   0.18476801 0.99931902],5.491159807,0.718853535,2.127495232,0.000101566,1.941670001,0.053662202,0,0.28396391264434245,0.024804087391395342,0.011043087321108204
['data' 'LabeledDB_new' 'Hand' '199' 'original.ply'],Hand,True,1.958679967467558,8647,17290,3.769310305,0.294055901,752,1500,3.878050359,0.508045076,[-0.406836   -0.95206398 -0.296004  ],[0.40875301 0.92947501 0.41156101],6.885911838,1.085802745,2.169336912,6.53e-05,1.881538987,0.336371416,1,0.28570700006363126,0.04445514116335589,0.022206021522928776
['data' 'LabeledDB_new' 'Hand' '200' 'original.ply'],Hand,True,1.7551062554087367,1515,3026,2.578771222,0.151748709,116,228,3.497895215,0.336042412,[-0.65251702 -0.956523   -0.34989399],[0.655155   0.76808101 0.29836899],8.441857415,1.461973309,2.259316269,0.000340086,1.724604011,0.484353512,1,0.17549561757925142,0.07397586161539448,0.007358745167344687
['data' 'LabeledDB_new' 'Human' '1' 'original.ply'],Human,True,1.806941037439437,4706,9408,1.768765922,0.059227384,396,788,2.503454606,0.206823752,[-0.362883   -0.13817599 -0.97967201],[0.36475801 0.155597   0.816414  ],4.096617402,0.383933647,1.960022701,0.006236121,1.796086013,0.012002454,2,0.2692912333876424,0.024656126360746017,0.004511787226444199
['data' 'LabeledDB_new' 'Human' '10' 'original.ply'],Human,True,1.9126620825544198,9508,19012,1.948067934,0.073788725,364,724,3.244447043,0.293597673,[-0.21141399 -0.96440601 -0.518502  ],[0.140155   0.93052697 0.52788597],6.033824677,0.69710334,2.193011528,2.08e-05,1.894932985,0.013645988,1,0.29826921808847373,0.04206043950819778,0.004792146192141411
['data' 'LabeledDB_new' 'Human' '11' 'original.ply'],Human,True,1.8095300672889478,10999,21994,2.253485689,0.101389036,215,426,4.564172465,0.458103359,[-0.86640102 -0.25445601 -0.90308899],[0.86519003 0.14025401 0.89406598],9.009537694,1.228312888,2.526651838,0.000148949,1.797154963,0.01100079,1,0.2703273310343066,0.050303739027616784,0.006661648267644989
['data' 'LabeledDB_new' 'Human' '12' 'original.ply'],Human,True,1.8278535729621983,5614,11224,2.18889265,0.103684357,179,354,4.475139505,0.434740598,[-0.84916598 -0.25417    -0.909495  ],[0.85708898 0.13930599 0.90483701],8.96195889,1.218088746,2.521493601,0.000296603,1.814332008,0.009777602,0,0.27293316304480764,0.04487430553898862,0.006846185636004463
['data' 'LabeledDB_new' 'Human' '13' 'original.ply'],Human,True,1.9724538739294428,13703,27402,2.770697179,0.172058066,605,1206,3.553577616,0.398081943,[-0.51132601 -0.95920098 -0.43473801],[0.331476   0.99958998 0.280974  ],7.312013429,1.181549614,2.249315661,0.00183182,1.958790958,0.261398944,0,0.24811532428754865,0.044750235556994956,0.010382019296767853
['data' 'LabeledDB_new' 'Human' '14' 'original.ply'],Human,True,1.389365246772986,5691,11378,1.123705794,0.03294202,179,354,2.737106371,0.299386043,[-0.66771501 -0.83455497 -0.66632801],[0.421211   0.361332   0.31010601],7.066403139,1.271544054,1.889266766,0.003605751,1.19588697,0.409115173,0,0.10298838054690318,0.038523240428390865,0.02695316593754595
['data' 'LabeledDB_new' 'Human' '15' 'original.ply'],Human,True,1.5719841193399542,5631,11258,1.851000776,0.068864611,334,664,2.102196044,0.209483203,[-0.29347399 -0.86993003 -0.29199201],[0.29222199 0.58090103 0.48589101],4.867851457,0.661002925,1.747298639,0.005258077,1.450831056,0.346218447,1,0.14667578663938377,0.01983275814664903,0.014241490682514521
['data' 'LabeledDB_new' 'Human' '16' 'original.ply'],Human,True,1.904071389241982,15223,30450,2.363464696,0.110991564,625,1246,2.988065023,0.333024975,[-0.49746799 -0.841447   -0.52688599],[0.340819   0.896209   0.32674801],7.311133893,1.243449744,2.109707197,0.000567067,1.737655997,0.320332643,0,0.23567845633564652,0.02598225824753784,0.015472740153235914
['data' 'LabeledDB_new' 'Human' '17' 'original.ply'],Human,True,1.868790701489149,15910,31816,2.06391085,0.082751391,401,798,3.607979199,0.42297274,[-0.48251599 -0.84685302 -0.52210402],[0.50184    0.81936598 0.391761  ],8.124840856,1.498878144,2.140184979,0.002172174,1.666218996,0.344555779,1,0.2403732206424443,0.05058999645060088,0.015114311635140784
['data' 'LabeledDB_new' 'Human' '18' 'original.ply'],Human,False,1.8970372479772186,15385,30766,3.193886544,inf,1003,2002,3.612463422,0.481643012,[-0.56053901 -0.789644   -0.56957102],[0.434836   0.91533899 0.443234  ],8.86406718,1.71882882,2.218898921,0.00043465,1.704982996,0.327135332,2,0.22308680744561293,0.044781602825138864,0.024640460381417872
['data' 'LabeledDB_new' 'Human' '19' 'original.ply'],Human,True,1.9652033468193215,15477,30950,2.169696661,0.091019192,344,684,3.346514001,0.324202925,[-0.486375   -0.97115499 -0.42171901],[0.39808899 0.98282701 0.344684  ],7.807240603,1.324518179,2.277651375,0.001029589,1.953981996,0.278700145,0,0.25633250419613024,0.04127748659911781,0.005003727289325209
['data' 'LabeledDB_new' 'Human' '2' 'original.ply'],Human,True,1.8947070010233957,10050,20096,2.187329408,0.102345582,425,846,3.304753771,0.315542855,[-0.205586   -0.95970702 -0.53327698],[0.133258   0.91652602 0.505301  ],5.872561076,0.66027627,2.171107987,5.16e-05,1.876233041,0.034214646,0,0.24154896933049086,0.03910226505176634,0.006548495353833974
['data' 'LabeledDB_new' 'Human' '20' 'original.ply'],Human,True,1.9290447125720787,15700,31396,2.11663179,0.08265118,415,826,3.263986917,0.29177722,[-0.44011599 -0.96775699 -0.385793  ],[0.409329   0.94401199 0.31455299],7.115495398,1.13732167,2.206105596,0.001887057,1.911768973,0.268925884,0,0.2580921611683195,0.04425434308610339,0.004330827125537784
['data' 'LabeledDB_new' 'Human' '3' 'original.ply'],Human,True,1.5229165236739353,5641,11278,1.333432441,0.04390668,278,552,2.114116996,0.181657874,[-0.26893601 -0.93771702 -0.26774901],[0.280586   0.55632502 0.42687699],4.481043436,0.570294192,1.736848105,0.007248109,1.494042039,0.246882499,2,0.1529013750953911,0.022134079309436477,0.010180953579362047
['data' 'LabeledDB_new' 'Human' '4' 'original.ply'],Human,True,1.486874372026776,5676,11348,1.286895737,0.041497609,251,498,2.250145664,0.183499662,[-0.27921301 -0.94801998 -0.310635  ],[0.32910699 0.50574398 0.39861399],4.693769311,0.627226961,1.728154219,0.005380222,1.453763962,0.346234923,2,0.13804173164717842,0.023890649854805632,0.008056331575124377
['data' 'LabeledDB_new' 'Human' '5' 'original.ply'],Human,True,1.942922539730241,15154,30308,2.597019602,0.140232979,532,1060,3.624615595,0.39030022,[-0.55566198 -0.93154103 -0.40883201],[0.43356299 0.999906   0.36581799],8.346268433,1.480073905,2.30415631,0.003546777,1.931447029,0.273075826,0,0.2460708233515849,0.05367609706093163,0.007742579867984899
['data' 'LabeledDB_new' 'Human' '6' 'original.ply'],Human,False,1.7665651913294667,10098,20192,2.003357516,inf,464,924,2.130453005,0.179854853,[-0.24987499 -0.988545   -0.22694001],[0.25133801 0.75986099 0.16658901],3.523228306,0.344858844,1.860914579,0.001119708,1.748405993,0.335715877,0,0.23758774331338373,0.016259951664067258,0.006312830342253983
['data' 'LabeledDB_new' 'Human' '7' 'original.ply'],Human,True,1.8688228574275103,8441,16878,2.08997519,0.091424682,631,1258,2.335727908,0.198868409,[-0.150307   -0.28626999 -0.98605001],[0.188054   0.28767899 0.87477797],3.783707754,0.361376419,1.976508632,0.000104941,1.860827982,0.34506275,2,0.23805648229547083,0.01966349748475502,0.006242642720335741
['data' 'LabeledDB_new' 'Human' '8' 'original.ply'],Human,True,1.837382902980295,11015,22026,1.642231329,0.054877692,273,542,2.733908476,0.245852336,[-0.32578301 -0.37222901 -0.98905098],[0.34532699 0.38874701 0.841066  ],6.263167143,0.934638215,2.092558559,0.000158303,1.830116987,0.199884652,1,0.22371983634459613,0.020594643618695552,0.00760242793556208
['data' 'LabeledDB_new' 'Human' '9' 'original.ply'],Human,True,1.8334464037567553,2639,5274,1.587453434,0.05357462,143,282,2.635868664,0.232992129,[-0.31820899 -0.34399399 -0.98876899],[0.33662701 0.37601    0.83635497],5.961475902,0.860517722,2.068403593,5.24e-05,1.825123966,0.19353807,1,0.221277343615136,0.019578107086139575,0.007549504720112524
['data' 'LabeledDB_new' 'Mech' '321' 'original.ply'],Mech,True,1.8668903505361794,14995,29986,7.740219017,1.364659959,18,32,7.598295074,1.507855502,[-0.54031497 -0.64395499 -0.53618097],[0.53753    0.81115103 0.541664  ],8.597014451,1.690469121,2.107328432,0.000643255,1.45510602,0.33225258,1,0.21480511008292358,0.14817334902874837,0.14798308922687325
['data' 'LabeledDB_new' 'Mech' '322' 'original.ply'],Mech,False,1.8677466431910925,14991,29978,7.723416579,inf,18,32,7.605264297,1.509930618,[-0.53934401 -0.646622   -0.53943402],[0.53899503 0.80915201 0.53890502],8.604901963,1.692795979,2.108295078,0.000576981,1.455774009,0.324972604,1,0.2153170713837036,0.14807683885299333,0.14791149691201927
['data' 'LabeledDB_new' 'Mech' '323' 'original.ply'],Mech,False,1.8662287308563872,14991,29978,7.68315691,inf,22,40,7.592911977,1.50625336,[-0.53718799 -0.64491498 -0.53690201],[0.54027498 0.80967599 0.54056102],8.590924871,1.688673238,2.106582053,0.000564357,1.454590976,0.148389589,2,0.21558577358482037,0.1482708903579621,0.1477531646952443
['data' 'LabeledDB_new' 'Mech' '324' 'original.ply'],Mech,True,1.9644125211459165,14812,29620,8.227800888,1.460094045,642,1280,7.938657949,1.846496366,[-0.66329801 -0.71438199 -0.68782097],[0.69045401 0.63916999 0.66573101],10.99370086,2.480213095,2.344536302,0.007795414,1.353752017,0.265399943,1,0.22452414614630822,0.21029417204834544,0.12105113851488156
['data' 'LabeledDB_new' 'Mech' '325' 'original.ply'],Mech,True,1.8966951072434888,14999,29994,7.83560605,1.327492559,101,198,7.535568403,1.482051826,[-0.53193301 -0.83638102 -0.787772  ],[0.53052998 0.76830602 0.663571  ],11.15174018,2.474424546,2.410444892,0.000660188,1.604687035,0.26105407,0,0.2222252857060584,0.14183230418063072,0.14016539429419364
['data' 'LabeledDB_new' 'Mech' '326' 'original.ply'],Mech,True,1.935670320833993,14995,29986,8.123215875,1.526722702,316,628,7.952415006,1.741725105,[-0.77024102 -0.62291503 -0.57136899],[0.76593202 0.71662802 0.58076102],10.74193744,2.370818472,2.341283142,0.000676171,1.536173046,0.920040916,2,0.25375903670872396,0.1875084228449343,0.11782972046384288
['data' 'LabeledDB_new' 'Mech' '327' 'original.ply'],Mech,False,1.9355010193658306,14937,29870,6.987353826,inf,133,262,6.871624376,1.26124792,[-0.64507401 -0.76393503 -0.63883001],[0.645262   0.67610902 0.56507498],10.29051772,2.237024844,2.277735958,0.000598206,1.440044045,0.87541648,0,0.19172405034396187,0.19134432702053045,0.08346195811103468
['data' 'LabeledDB_new' 'Mech' '328' 'original.ply'],Mech,False,1.890010406948163,14994,29984,7.853879573,inf,21,38,7.787656537,1.564572599,[-0.54469901 -0.63422501 -0.54427302],[0.54649401 0.838902   0.54692   ],8.81126805,1.75405558,2.133426257,0.000563616,1.473127007,0.333765699,3,0.2182073452727634,0.15989288093160514,0.15373198784230613
['data' 'LabeledDB_new' 'Mech' '329' 'original.ply'],Mech,True,1.8796602366681916,14999,29994,7.826574495,1.398282084,19,34,7.702597406,1.539009564,[-0.53961802 -0.63583201 -0.539271  ],[0.54559898 0.82922798 0.54594702],8.715029086,1.725396812,2.121743354,0.000666634,1.465059996,0.321447114,3,0.21779141100129587,0.1545992028778569,0.15187484294240358
['data' 'LabeledDB_new' 'Mech' '330' 'original.ply'],Mech,False,1.8785026259144197,15000,29996,7.827753616,inf,22,40,7.693109606,1.536167004,[-0.54142398 -0.63975602 -0.54072303],[0.54312497 0.82440102 0.54382598],8.704293098,1.722209585,2.120436,0.000653566,1.464157045,0.287981388,3,0.21745551332489416,0.15289340724474265,0.15152947468141298
['data' 'LabeledDB_new' 'Mech' '331' 'original.ply'],Mech,False,1.921164989701978,15000,29996,8.030235223,inf,17,30,7.575235969,1.477139616,[-0.54000098 -0.64677799 -0.53084099],[0.50573099 0.92185199 0.51489103],8.748577008,1.715383782,2.155855007,0.000659391,1.56862998,0.14355167,1,0.2233275969251296,0.13271113226490874,0.13132298204314016
['data' 'LabeledDB_new' 'Mech' '332' 'original.ply'],Mech,False,1.8922041614569471,14997,29990,7.476385723,inf,102,200,7.558487388,1.498315635,[-0.53285301 -0.664294   -0.52419603],[0.51444298 0.906681   0.52309901],8.774756057,1.723089196,2.1590781,0.000679764,1.570975006,0.324803197,2,0.23677926183162235,0.13943552390170255,0.1377774656249893
['data' 'LabeledDB_new' 'Mech' '333' 'original.ply'],Mech,False,1.8987170917587748,14942,29880,7.880410781,inf,18,32,7.39924341,1.425962815,[-0.55979198 -0.64721501 -0.51605302],[0.473721   0.90308601 0.51745999],8.5453232,1.65595265,2.130664558,0.000689234,1.550301015,0.374825654,2,0.20983374039395858,0.12809429901071165,0.12281194384731763
['data' 'LabeledDB_new' 'Mech' '334' 'original.ply'],Mech,True,1.976464341122129,14997,29990,7.597412323,1.271718442,151,298,7.198598847,1.430476217,[-0.65812999 -0.42436701 -0.66070098],[0.65951002 0.49798101 0.65693903],8.333640991,1.60135775,2.079200868,0.000506087,1.317640007,0.335116977,1,0.20241644087184438,0.20109813855876074,0.0968711451182448
['data' 'LabeledDB_new' 'Mech' '335' 'original.ply'],Mech,True,1.8675173853944786,14995,29986,7.745419845,1.366035543,18,32,7.603400673,1.509375511,[-0.540497   -0.64417702 -0.53698897],[0.53771001 0.811418   0.54121798],8.602791473,1.692173319,2.1080364,0.000189112,1.455595016,0.332252575,1,0.2149494585884085,0.14827290673321186,0.14808251550480403
['data' 'LabeledDB_new' 'Mech' '336' 'original.ply'],Mech,True,1.611490192360607,15505,31006,4.328248905,0.597058917,887,1770,4.680194492,0.742145163,[-0.41794801 -0.47371    -0.411149  ],[0.41971999 0.99166697 0.426456  ],6.313082772,1.028159635,1.884303449,2.08e-06,1.465376973,0.27540515,3,0.1344733226507433,0.08872378085603728,0.08758472560084972
['data' 'LabeledDB_new' 'Mech' '337' 'original.ply'],Mech,True,1.9525332914554752,11533,23062,8.928292335,1.903244392,1715,3426,8.8171037,2.149927706,[-0.86782902 -0.819444   -0.55877697],[0.89771903 0.92305899 0.51990801],13.72110947,3.318544967,2.70500238,8.19e-05,1.76554805,0.358582308,2,0.29344742188078304,0.230206266848806,0.12162356619132626
['data' 'LabeledDB_new' 'Mech' '338' 'original.ply'],Mech,True,1.8512427676459775,19403,38802,7.437458639,1.372946512,1378,2752,7.370022793,1.543715007,[-0.568703   -0.59099799 -0.60863   ],[0.56421798 0.904347   0.58779401],9.677256464,2.026871147,2.225083597,0.000425079,1.495344996,0.405523445,1,0.21177113721090282,0.15296240983857062,0.14763026028382176
['data' 'LabeledDB_new' 'Mech' '339' 'original.ply'],Mech,True,1.920831474831695,15000,29996,8.027443695,1.21772009,17,30,7.572602496,1.476369229,[-0.53990602 -0.64667499 -0.53142399],[0.50564402 0.92168301 0.514126  ],8.745536644,1.714489512,2.155480576,4.19e-05,1.568358004,0.143551978,1,0.22324998610419106,0.13266495647754245,0.13127728191388377
['data' 'LabeledDB_new' 'Mech' '340' 'original.ply'],Mech,True,1.9757219950769889,14997,29990,7.591705143,1.270286072,151,298,7.193191943,1.428864384,[-0.65788299 -0.42421001 -0.66101998],[0.659262   0.49779099 0.65612501],8.327377863,1.599552735,2.07841952,6.32e-05,1.31714499,0.335116977,1,0.20226437413434267,0.20094706719629704,0.09679839628303488
['data' 'LabeledDB_new' 'Octopus' '121' 'original.ply'],Octopus,True,1.9851221387857036,5944,11888,2.268615013,0.098697432,414,824,4.590809818,0.499296057,[-0.99141502 -0.75865299 -0.41475201],[0.98694497 0.70490301 0.153262  ],9.700994267,1.644650844,2.52557802,0.00033024,1.978359997,0.981267878,0,0.1697321687991733,0.07704713321488785,0.025251523368263383
['data' 'LabeledDB_new' 'Octopus' '122' 'original.ply'],Octopus,True,1.9429364186385896,7251,14498,2.425805134,0.098282115,361,718,5.504678047,0.714428859,[-0.90155101 -0.72091699 -0.42365199],[0.94058502 0.79409999 0.242432  ],10.05402643,1.858952061,2.476370216,0.000237397,1.842136025,0.9992341,2,0.15363742319031404,0.11600603531851458,0.02219214340022821
['data' 'LabeledDB_new' 'Octopus' '123' 'original.ply'],Octopus,True,1.5411421475439762,15493,30982,3.180769984,0.198249562,1109,2214,5.104557143,0.871086429,[-0.71557403 -0.57004702 -0.55304098],[0.68296403 0.52203    0.70790797],9.335699474,1.925861545,2.17681721,8e-05,1.398538053,0.511434838,1,0.1103749165056983,0.09686616196608377,0.06736442238330724
['data' 'LabeledDB_new' 'Octopus' '124' 'original.ply'],Octopus,True,1.8099680738411532,3101,6198,0.667413001,0.01398742,140,276,4.185463119,0.526905333,[-0.80821002 -0.90942901 -0.28505901],[0.63745397 0.869358   0.44105399],9.825688199,1.867220131,2.404426688,0.000589779,1.778787017,0.585492833,2,0.12223510118624914,0.07851354773878769,0.02436363550334207
['data' 'LabeledDB_new' 'Octopus' '125' 'original.ply'],Octopus,True,1.1352416271273573,1343,2682,0.987151622,0.035324485,184,364,2.34547197,0.27141791,[-0.42284101 -0.28855801 -0.412909  ],[0.55463302 0.56854999 0.64362901],5.552212939,0.885168407,1.67522004,0.224984037,1.056538016,0.500806509,3,0.06745024405994572,0.05682480561656005,0.02418308386746841
['data' 'LabeledDB_new' 'Octopus' '126' 'original.ply'],Octopus,True,1.8504154102718688,6325,12646,1.698588449,0.044203648,229,454,5.842717131,0.950887643,[-0.35437599 -0.88462001 -0.872558  ],[0.56056499 0.83069003 0.80055302],11.94021885,2.625792905,2.564898832,0.000244188,1.715310037,0.13431855,2,0.15437904360994228,0.12924144411993907,0.02427082848767592
['data' 'LabeledDB_new' 'Octopus' '127' 'original.ply'],Octopus,True,1.8008823698914922,11906,23808,3.331254053,0.170517907,559,1114,5.897506554,1.019893776,[-0.78640902 -0.80299097 -0.48714799],[0.73889601 0.808097   0.527044  ],11.27661051,2.492275994,2.43941495,0.000116533,1.611087978,0.699398599,0,0.14168340837216387,0.11863061655208143,0.043163391064520884
['data' 'LabeledDB_new' 'Octopus' '128' 'original.ply'],Octopus,True,1.7786629345987641,6164,12324,1.643471558,0.051855866,322,640,3.961973256,0.483051834,[-0.710262   -0.33774    -0.79589999],[0.63519502 0.28308001 0.87955803],8.259402519,1.399487706,2.236701061,0.000236351,1.675458014,0.199509683,1,0.1374436596595533,0.07160207317767689,0.01470796491385742
['data' 'LabeledDB_new' 'Octopus' '129' 'original.ply'],Octopus,True,1.9667208678255905,6144,12284,2.049474261,0.108481434,315,626,5.434684778,0.808706904,[-0.93581802 -0.72037297 -0.297299  ],[0.91253901 0.844827   0.47395599],11.05154242,2.231277972,2.541871138,0.00028611,1.848357022,0.950408878,2,0.15260130461068666,0.0998375296820666,0.022313914274742858
['data' 'LabeledDB_new' 'Octopus' '130' 'original.ply'],Octopus,True,1.9547156599791726,7747,15490,2.134360551,0.11060526,328,652,5.398049128,0.792480484,[-0.69495898 -0.83247697 -0.316726  ],[0.76306498 0.81840801 0.52784902],10.06547341,2.032917298,2.358932403,0.000192813,1.650884986,0.576215483,2,0.13842259723292175,0.10440842241343747,0.02607373436577576
['data' 'LabeledDB_new' 'Octopus' '131' 'original.ply'],Octopus,True,1.6749739840917621,11051,22098,2.949210285,0.155567837,1263,2522,5.037488835,0.842498213,[-0.60663402 -0.67361301 -0.68921202],[0.4777     0.78623801 0.79296398],10.7077923,2.34623441,2.346015982,0.000114751,1.482176006,0.389889479,1,0.15162685218214594,0.09446397081459465,0.04192042588497119
['data' 'LabeledDB_new' 'Octopus' '132' 'original.ply'],Octopus,True,1.9437858017557321,7812,15620,2.577691528,0.171074685,1149,2294,3.289031426,0.379811272,[-0.24806599 -0.287393   -0.95020199],[0.26546699 0.289168   0.97256601],4.784161839,0.569299092,2.071997945,0.000213122,1.922767997,0.333524391,0,0.2690749352389726,0.03311190990222721,0.025077082393417955
['data' 'LabeledDB_new' 'Octopus' '133' 'original.ply'],Octopus,True,1.7160245218955381,10466,20932,2.74745144,0.154994547,752,1500,4.417659664,0.68001567,[-0.301487   -0.86900502 -0.60848498],[0.66470498 0.75849098 0.672418  ],9.789472503,2.0141861,2.285384569,0.000127319,1.627496004,0.50521275,2,0.12375591324755494,0.08465376072076834,0.034654245838615996
