path,class,mesh_is_watertight,diameter,mesh_nr_vertices,mesh_nr_faces,mesh_surface_area,mesh_volume,convex_hull_nr_vertices,convex_hull_nr_faces,convex_hull_surface_area,convex_hull_volume,bounding_box_p0,bounding_box_p1,bounding_box_surface_area,bounding_box_volume,bounding_box_diameter,distance_to_center,scale,alignment,correctly_oriented_axes,eigenvalues
['data' 'LabeledDB_new' 'Hand' '181' 'original.ply'],Hand,True,1.9442174391560447,7242,14480,2.887004473,0.17047058091297485,650,1296,3.469949059,0.36272959937812166,[-0.50968099 -0.45479801 -0.92854798],[0.42467901 0.226025   0.99185002],7.475856015,1.221630054,2.241534529,0.000260693,1.920397997,0.138890609,0,[0.2470214  0.05258158 0.01130698]
['data' 'LabeledDB_new' 'Hand' '182' 'original.ply'],Hand,True,1.9863520794455705,10283,20562,4.174788288,0.3289955120282521,1805,3606,4.416505578,0.6485768600860359,[-0.47109601 -0.90606803 -0.478443  ],[0.401714   0.97337902 0.53272301],8.846777908,1.658716904,2.305769977,0.000121855,1.879447043,0.268915483,2,[0.26451343 0.07417088 0.02594596]
['data' 'LabeledDB_new' 'Hand' '183' 'original.ply'],Hand,True,1.8910766504134764,11413,22822,5.206758981,0.4456835373355766,1733,3462,5.817104583,0.8842098341048024,[-0.994201   -0.95105499 -0.25807899],[0.67909598 0.90949702 0.37765101],10.7196598,1.979190282,2.581807358,0.000175121,1.860552013,0.524990398,1,[0.2703706  0.15142966 0.01952031]
['data' 'LabeledDB_new' 'Hand' '184' 'original.ply'],Hand,True,1.7975600706431654,4685,9366,3.375194259,0.2110433484987383,813,1622,3.437671062,0.4339924060780452,[-0.36158299 -0.51127702 -0.74690801],[0.36422601 0.391298   0.98458499],6.949265219,1.134296001,2.083148668,0.000480676,1.731492996,0.434175485,1,[0.20315557 0.05976125 0.01668533]
['data' 'LabeledDB_new' 'Hand' '185' 'original.ply'],Hand,True,1.6711487007037824,2489,4974,2.499121304,0.13964756852479437,245,486,2.807392977,0.2254218085466723,[-0.58088797 -0.180106   -0.97788399],[0.427228   0.177549   0.67728603],5.242281819,0.596784336,1.970736596,0.007251603,1.655170023,0.123683158,0,[0.2108658  0.06486236 0.00421305]
['data' 'LabeledDB_new' 'Hand' '186' 'original.ply'],Hand,True,1.8410697072373117,6607,13210,3.135112358,0.21839360693455534,668,1332,3.775563886,0.46388946921098856,[-0.46144599 -0.388926   -0.97693598],[0.58795398 0.22097901 0.85167599],7.348518473,1.170374372,2.194777017,0.000251859,1.82861197,0.072594761,1,[0.24046332 0.06600726 0.01565635]
['data' 'LabeledDB_new' 'Hand' '187' 'original.ply'],Hand,True,1.9515854909376935,7628,15256,3.042686485,0.1911640812667197,696,1388,3.557719528,0.38348221499203455,[-0.51063401 -0.453623   -0.93466097],[0.42711699 0.22851899 0.99363202],7.526615232,1.233489167,2.250112992,0.000244825,1.92829299,0.139266976,0,[0.25352438 0.05488167 0.01223669]
['data' 'LabeledDB_new' 'Hand' '188' 'original.ply'],Hand,True,1.8347543375769253,8603,17202,3.37286978,0.17535044364397723,872,1740,4.716611268,0.749828721529688,[-0.450427   -0.79862601 -0.67467302],[0.714867   0.978778   0.50221801],11.06886619,2.437574597,2.429433596,0.000238163,1.77740401,0.361965392,2,[0.2180858  0.07277088 0.04166655]
['data' 'LabeledDB_new' 'Hand' '189' 'original.ply'],Hand,True,1.5952851838105861,14084,28164,3.366281667,0.17024839817607662,964,1924,4.358778246,0.6815675141292865,[-0.553877   -0.63362998 -0.75569302],[0.68794101 0.80805802 0.438209  ],9.988314725,2.137459644,2.246325508,9.02e-05,1.441688001,0.76047682,1,[0.09979966 0.0925993  0.04777744]
['data' 'LabeledDB_new' 'Hand' '190' 'original.ply'],Hand,True,1.652581775006605,7500,14996,2.381574499,0.09800986920789191,827,1650,3.272625809,0.31930988947386335,[-0.448432   -0.64435601 -0.14327399],[0.71454901 0.96541101 0.36916801],6.586002056,0.959357269,2.050968426,7.23e-05,1.60976702,0.446165507,3,[0.1424174  0.06863637 0.00921819]
['data' 'LabeledDB_new' 'Hand' '191' 'original.ply'],Hand,True,1.948814338924612,13766,27528,4.930784505,0.4179995586318704,1877,3750,5.25130341,0.9270140470793607,[-0.463956   -0.966084   -0.58573997],[0.769719   0.83022797 0.57687402],11.47754085,2.576428377,2.469891092,0.000137244,1.796311975,0.296372647,1,[0.22113541 0.08701751 0.05022884]
['data' 'LabeledDB_new' 'Hand' '192' 'original.ply'],Hand,True,1.8188275168189956,6991,13978,2.889525453,0.13133081338393338,793,1582,3.696392494,0.2525686649974004,[-0.54399002 -0.812792   -0.25617501],[0.61473799 0.98973298 0.334775  ],7.67717733,1.234279574,2.222829013,8.25e-05,1.802524984,0.307715388,3,[0.20585873 0.08231305 0.00368713]
['data' 'LabeledDB_new' 'Hand' '193' 'original.ply'],Hand,True,1.6446666132196102,7314,14624,2.373233707,0.10043788416987216,732,1460,2.978000115,0.34463675873592375,[-0.40948701 -0.62327302 -0.25806499],[0.34546101 0.98206902 0.34820801],5.285859813,0.734772428,1.87473638,0.000160926,1.605342031,0.392137989,3,[0.15009961 0.03225928 0.02369395]
['data' 'LabeledDB_new' 'Hand' '194' 'original.ply'],Hand,True,1.778964562956532,8471,16938,2.85210679,0.12857310177768547,840,1676,3.488316249,0.41426938083489473,[-0.43850899 -0.76315898 -0.282379  ],[0.35789499 0.98923397 0.378968  ],6.162503821,0.92298428,2.035318204,0.000150491,1.752392948,0.303354934,2,[0.1973318  0.05097424 0.01743201]
['data' 'LabeledDB_new' 'Hand' '195' 'original.ply'],Hand,True,1.7373832269048874,8524,17044,2.726053247,0.12471057146676667,910,1816,2.893868667,0.31540623538481494,[-0.392205   -0.71618801 -0.32159299],[0.324763   0.97817099 0.425116  ],6.030721473,0.907102966,1.985565376,5.79e-05,1.694359004,0.333219839,1,[0.15892032 0.031491   0.0205113 ]
['data' 'LabeledDB_new' 'Hand' '196' 'original.ply'],Hand,True,1.600780570466343,7112,14220,2.291847065,0.0946479085286996,760,1516,3.051191826,0.32170722026884446,[-0.52784598 -0.584171   -0.26578799],[0.70653898 0.99167198 0.36877799],7.456943797,1.23435575,2.099919352,7.4e-05,1.575842977,0.54343997,3,[0.10565461 0.06619685 0.0161624 ]
['data' 'LabeledDB_new' 'Hand' '197' 'original.ply'],Hand,True,1.6543432824462496,7553,15102,2.454054231,0.10351685943743427,800,1596,3.050385447,0.3664794994983656,[-0.377837   -0.64052403 -0.28636801],[0.33078501 0.998505   0.54236799],6.214069971,0.962537127,1.968594592,0.000147548,1.639029026,0.161720553,2,[0.1379433  0.03725912 0.02448984]
['data' 'LabeledDB_new' 'Hand' '198' 'original.ply'],Hand,True,1.95791314459581,9564,19124,2.429211724,0.1434178690439323,434,864,2.90824702,0.2995622155180843,[-0.36390299 -0.36425099 -0.94235098],[0.310435   0.18476801 0.99931902],5.491159807,0.718853535,2.127495232,0.000101566,1.941670001,0.053662202,0,[0.28396391 0.02480409 0.01104309]
['data' 'LabeledDB_new' 'Hand' '199' 'original.ply'],Hand,True,1.958679967467558,8647,17290,3.769310305,0.29405590113453184,752,1500,3.878050359,0.5080450758938787,[-0.406836   -0.95206398 -0.296004  ],[0.40875301 0.92947501 0.41156101],6.885911838,1.085802745,2.169336912,6.53e-05,1.881538987,0.336371416,1,[0.285707   0.04445514 0.02220602]
['data' 'LabeledDB_new' 'Hand' '200' 'original.ply'],Hand,True,1.7551062554087367,1515,3026,2.578771222,0.15174870868706744,116,228,3.497895215,0.33604241239959237,[-0.65251702 -0.956523   -0.34989399],[0.655155   0.76808101 0.29836899],8.441857415,1.461973309,2.259316269,0.000340086,1.724604011,0.484353512,1,[0.17549562 0.07397586 0.00735875]
['data' 'LabeledDB_new' 'Human' '1' 'original.ply'],Human,True,1.806941037439437,4706,9408,1.768765922,0.05922738395186691,396,788,2.503454606,0.20682375179623028,[-0.362883   -0.13817599 -0.97967201],[0.36475801 0.155597   0.816414  ],4.096617402,0.383933647,1.960022701,0.006236121,1.796086013,0.012002454,2,[0.26929123 0.02465613 0.00451179]
['data' 'LabeledDB_new' 'Human' '10' 'original.ply'],Human,True,1.9126620825544198,9508,19012,1.948067934,0.07378872498091948,364,724,3.244447043,0.2935976728714418,[-0.21141399 -0.96440601 -0.518502  ],[0.140155   0.93052697 0.52788597],6.033824677,0.69710334,2.193011528,2.08e-05,1.894932985,0.013645988,1,[0.29826922 0.04206044 0.00479215]
['data' 'LabeledDB_new' 'Human' '11' 'original.ply'],Human,True,1.8095300672889478,10999,21994,2.253485689,0.10138903555731114,215,426,4.564172465,0.45810335856560797,[-0.86640102 -0.25445601 -0.90308899],[0.86519003 0.14025401 0.89406598],9.009537694,1.228312888,2.526651838,0.000148949,1.797154963,0.01100079,1,[0.27032733 0.05030374 0.00666165]
['data' 'LabeledDB_new' 'Human' '12' 'original.ply'],Human,True,1.8278535729621983,5614,11224,2.18889265,0.10368435672345166,179,354,4.475139505,0.43474059835065565,[-0.84916598 -0.25417    -0.909495  ],[0.85708898 0.13930599 0.90483701],8.96195889,1.218088746,2.521493601,0.000296603,1.814332008,0.009777602,0,[0.27293316 0.04487431 0.00684619]
['data' 'LabeledDB_new' 'Human' '13' 'original.ply'],Human,True,1.9724538739294428,13703,27402,2.770697179,0.17205806621904354,605,1206,3.553577616,0.39808194256499424,[-0.51132601 -0.95920098 -0.43473801],[0.331476   0.99958998 0.280974  ],7.312013429,1.181549614,2.249315661,0.00183182,1.958790958,0.261398944,0,[0.24811532 0.04475024 0.01038202]
['data' 'LabeledDB_new' 'Human' '14' 'original.ply'],Human,True,1.389365246772986,5691,11378,1.123705794,0.03294201981911582,179,354,2.737106371,0.29938604275506353,[-0.66771501 -0.83455497 -0.66632801],[0.421211   0.361332   0.31010601],7.066403139,1.271544054,1.889266766,0.003605751,1.19588697,0.409115173,0,[0.10298838 0.03852324 0.02695317]
['data' 'LabeledDB_new' 'Human' '15' 'original.ply'],Human,True,1.5719841193399542,5631,11258,1.851000776,0.06886461134168452,334,664,2.102196044,0.2094832034862787,[-0.29347399 -0.86993003 -0.29199201],[0.29222199 0.58090103 0.48589101],4.867851457,0.661002925,1.747298639,0.005258077,1.450831056,0.346218447,1,[0.14667579 0.01983276 0.01424149]
['data' 'LabeledDB_new' 'Human' '16' 'original.ply'],Human,True,1.904071389241982,15223,30450,2.363464696,0.11099156380157606,625,1246,2.988065023,0.33302497463139263,[-0.49746799 -0.841447   -0.52688599],[0.340819   0.896209   0.32674801],7.311133893,1.243449744,2.109707197,0.000567067,1.737655997,0.320332643,0,[0.23567846 0.02598226 0.01547274]
['data' 'LabeledDB_new' 'Human' '17' 'original.ply'],Human,True,1.868790701489149,15910,31816,2.06391085,0.08275139052921716,401,798,3.607979199,0.4229727395639535,[-0.48251599 -0.84685302 -0.52210402],[0.50184    0.81936598 0.391761  ],8.124840856,1.498878144,2.140184979,0.002172174,1.666218996,0.344555779,1,[0.24037322 0.05059    0.01511431]
['data' 'LabeledDB_new' 'Human' '18' 'original.ply'],Human,False,1.8970372479772186,15385,30766,3.193886544,0.22768698287565212,1003,2002,3.612463422,0.481643011629381,[-0.56053901 -0.789644   -0.56957102],[0.434836   0.91533899 0.443234  ],8.86406718,1.71882882,2.218898921,0.00043465,1.704982996,0.327135332,2,[0.22308681 0.0447816  0.02464046]
['data' 'LabeledDB_new' 'Human' '19' 'original.ply'],Human,True,1.9652033468193215,15477,30950,2.169696661,0.09101919175235218,344,684,3.346514001,0.3242029245758486,[-0.486375   -0.97115499 -0.42171901],[0.39808899 0.98282701 0.344684  ],7.807240603,1.324518179,2.277651375,0.001029589,1.953981996,0.278700145,0,[0.2563325  0.04127749 0.00500373]
['data' 'LabeledDB_new' 'Human' '2' 'original.ply'],Human,True,1.8947070010233957,10050,20096,2.187329408,0.10234558243245893,425,846,3.304753771,0.3155428545670537,[-0.205586   -0.95970702 -0.53327698],[0.133258   0.91652602 0.505301  ],5.872561076,0.66027627,2.171107987,5.16e-05,1.876233041,0.034214646,0,[0.24154897 0.03910227 0.0065485 ]
['data' 'LabeledDB_new' 'Human' '20' 'original.ply'],Human,True,1.9290447125720787,15700,31396,2.11663179,0.08265117988482774,415,826,3.263986917,0.29177721977020743,[-0.44011599 -0.96775699 -0.385793  ],[0.409329   0.94401199 0.31455299],7.115495398,1.13732167,2.206105596,0.001887057,1.911768973,0.268925884,0,[0.25809216 0.04425434 0.00433083]
['data' 'LabeledDB_new' 'Human' '3' 'original.ply'],Human,True,1.5229165236739353,5641,11278,1.333432441,0.043906679586062265,278,552,2.114116996,0.1816578741978552,[-0.26893601 -0.93771702 -0.26774901],[0.280586   0.55632502 0.42687699],4.481043436,0.570294192,1.736848105,0.007248109,1.494042039,0.246882499,2,[0.15290138 0.02213408 0.01018095]
['data' 'LabeledDB_new' 'Human' '4' 'original.ply'],Human,True,1.486874372026776,5676,11348,1.286895737,0.041497609476498935,251,498,2.250145664,0.1834996623984501,[-0.27921301 -0.94801998 -0.310635  ],[0.32910699 0.50574398 0.39861399],4.693769311,0.627226961,1.728154219,0.005380222,1.453763962,0.346234923,2,[0.13804173 0.02389065 0.00805633]
['data' 'LabeledDB_new' 'Human' '5' 'original.ply'],Human,True,1.942922539730241,15154,30308,2.597019602,0.14023297854911101,532,1060,3.624615595,0.3903002204845543,[-0.55566198 -0.93154103 -0.40883201],[0.43356299 0.999906   0.36581799],8.346268433,1.480073905,2.30415631,0.003546777,1.931447029,0.273075826,0,[0.24607082 0.0536761  0.00774258]
['data' 'LabeledDB_new' 'Human' '6' 'original.ply'],Human,False,1.7665651913294667,10098,20192,2.003357516,0.08168985259459514,464,924,2.130453005,0.17985485319713282,[-0.24987499 -0.988545   -0.22694001],[0.25133801 0.75986099 0.16658901],3.523228306,0.344858844,1.860914579,0.001119708,1.748405993,0.335715877,0,[0.23758774 0.01625995 0.00631283]
['data' 'LabeledDB_new' 'Human' '7' 'original.ply'],Human,True,1.8688228574275103,8441,16878,2.08997519,0.09142468208938266,631,1258,2.335727908,0.19886840937219555,[-0.150307   -0.28626999 -0.98605001],[0.188054   0.28767899 0.87477797],3.783707754,0.361376419,1.976508632,0.000104941,1.860827982,0.34506275,2,[0.23805648 0.0196635  0.00624264]
['data' 'LabeledDB_new' 'Human' '8' 'original.ply'],Human,True,1.837382902980295,11015,22026,1.642231329,0.05487769201126847,273,542,2.733908476,0.24585233612761226,[-0.32578301 -0.37222901 -0.98905098],[0.34532699 0.38874701 0.841066  ],6.263167143,0.934638215,2.092558559,0.000158303,1.830116987,0.199884652,1,[0.22371984 0.02059464 0.00760243]
['data' 'LabeledDB_new' 'Human' '9' 'original.ply'],Human,True,1.8334464037567553,2639,5274,1.587453434,0.05357461993090775,143,282,2.635868664,0.23299212915821332,[-0.31820899 -0.34399399 -0.98876899],[0.33662701 0.37601    0.83635497],5.961475902,0.860517722,2.068403593,5.24e-05,1.825123966,0.19353807,1,[0.22127734 0.01957811 0.0075495 ]
['data' 'LabeledDB_new' 'Mech' '321' 'original.ply'],Mech,True,1.8668903505361794,14995,29986,7.740219017,1.364659959174144,18,32,7.598295074,1.507855501822285,[-0.54031497 -0.64395499 -0.53618097],[0.53753    0.81115103 0.541664  ],8.597014451,1.690469121,2.107328432,0.000643255,1.45510602,0.33225258,1,[0.21480511 0.14817335 0.14798309]
['data' 'LabeledDB_new' 'Mech' '322' 'original.ply'],Mech,False,1.8677466431910925,14991,29978,7.723416579,1.3680377887234147,18,32,7.605264297,1.509930618168667,[-0.53934401 -0.646622   -0.53943402],[0.53899503 0.80915201 0.53890502],8.604901963,1.692795979,2.108295078,0.000576981,1.455774009,0.324972604,1,[0.21531707 0.14807684 0.1479115 ]
['data' 'LabeledDB_new' 'Mech' '323' 'original.ply'],Mech,False,1.8662287308563872,14991,29978,7.68315691,1.3663034207626372,22,40,7.592911977,1.5062533598246006,[-0.53718799 -0.64491498 -0.53690201],[0.54027498 0.80967599 0.54056102],8.590924871,1.688673238,2.106582053,0.000564357,1.454590976,0.148389589,2,[0.21558577 0.14827089 0.14775316]
['data' 'LabeledDB_new' 'Mech' '324' 'original.ply'],Mech,True,1.9644125211459165,14812,29620,8.227800888,1.4600940445692838,642,1280,7.938657949,1.8464963660974785,[-0.66329801 -0.71438199 -0.68782097],[0.69045401 0.63916999 0.66573101],10.99370086,2.480213095,2.344536302,0.007795414,1.353752017,0.265399943,1,[0.22452415 0.21029417 0.12105114]
['data' 'LabeledDB_new' 'Mech' '325' 'original.ply'],Mech,True,1.8966951072434888,14999,29994,7.83560605,1.3274925593653,101,198,7.535568403,1.4820518260167057,[-0.53193301 -0.83638102 -0.787772  ],[0.53052998 0.76830602 0.663571  ],11.15174018,2.474424546,2.410444892,0.000660188,1.604687035,0.26105407,0,[0.22222529 0.1418323  0.14016539]
['data' 'LabeledDB_new' 'Mech' '326' 'original.ply'],Mech,True,1.935670320833993,14995,29986,8.123215875,1.5267227019730722,316,628,7.952415006,1.7417251052845073,[-0.77024102 -0.62291503 -0.57136899],[0.76593202 0.71662802 0.58076102],10.74193744,2.370818472,2.341283142,0.000676171,1.536173046,0.920040916,2,[0.25375904 0.18750842 0.11782972]
['data' 'LabeledDB_new' 'Mech' '327' 'original.ply'],Mech,False,1.9355010193658306,14937,29870,6.987353826,1.1265144259709137,133,262,6.871624376,1.2612479196027204,[-0.64507401 -0.76393503 -0.63883001],[0.645262   0.67610902 0.56507498],10.29051772,2.237024844,2.277735958,0.000598206,1.440044045,0.87541648,0,[0.19172405 0.19134433 0.08346196]
['data' 'LabeledDB_new' 'Mech' '328' 'original.ply'],Mech,False,1.890010406948163,14994,29984,7.853879573,1.427321285146211,21,38,7.787656537,1.5645725990503425,[-0.54469901 -0.63422501 -0.54427302],[0.54649401 0.838902   0.54692   ],8.81126805,1.75405558,2.133426257,0.000563616,1.473127007,0.333765699,3,[0.21820735 0.15989288 0.15373199]
['data' 'LabeledDB_new' 'Mech' '329' 'original.ply'],Mech,True,1.8796602366681916,14999,29994,7.826574495,1.3982820841228187,19,34,7.702597406,1.539009564464611,[-0.53961802 -0.63583201 -0.539271  ],[0.54559898 0.82922798 0.54594702],8.715029086,1.725396812,2.121743354,0.000666634,1.465059996,0.321447114,3,[0.21779141 0.1545992  0.15187484]
['data' 'LabeledDB_new' 'Mech' '330' 'original.ply'],Mech,False,1.8785026259144197,15000,29996,7.827753616,1.3940389373930027,22,40,7.693109606,1.5361670039978874,[-0.54142398 -0.63975602 -0.54072303],[0.54312497 0.82440102 0.54382598],8.704293098,1.722209585,2.120436,0.000653566,1.464157045,0.287981388,3,[0.21745551 0.15289341 0.15152947]
['data' 'LabeledDB_new' 'Mech' '331' 'original.ply'],Mech,False,1.921164989701978,15000,29996,8.030235223,1.2183558755235575,17,30,7.575235969,1.4771396164947275,[-0.54000098 -0.64677799 -0.53084099],[0.50573099 0.92185199 0.51489103],8.748577008,1.715383782,2.155855007,0.000659391,1.56862998,0.14355167,1,[0.2233276  0.13271113 0.13132298]
['data' 'LabeledDB_new' 'Mech' '332' 'original.ply'],Mech,False,1.8922041614569471,14997,29990,7.476385723,1.311906483725939,102,200,7.558487388,1.4983156350730027,[-0.53285301 -0.664294   -0.52419603],[0.51444298 0.906681   0.52309901],8.774756057,1.723089196,2.1590781,0.000679764,1.570975006,0.324803197,2,[0.23677926 0.13943552 0.13777747]
['data' 'LabeledDB_new' 'Mech' '333' 'original.ply'],Mech,False,1.8987170917587748,14942,29880,7.880410781,1.1743052691013605,18,32,7.39924341,1.4259628148362313,[-0.55979198 -0.64721501 -0.51605302],[0.473721   0.90308601 0.51745999],8.5453232,1.65595265,2.130664558,0.000689234,1.550301015,0.374825654,2,[0.20983374 0.1280943  0.12281194]
['data' 'LabeledDB_new' 'Mech' '334' 'original.ply'],Mech,True,1.976464341122129,14997,29990,7.597412323,1.2717184421987098,151,298,7.198598847,1.430476216624499,[-0.65812999 -0.42436701 -0.66070098],[0.65951002 0.49798101 0.65693903],8.333640991,1.60135775,2.079200868,0.000506087,1.317640007,0.335116977,1,[0.20241644 0.20109814 0.09687115]
['data' 'LabeledDB_new' 'Mech' '335' 'original.ply'],Mech,True,1.8675173853944786,14995,29986,7.745419845,1.366035543013261,18,32,7.603400673,1.5093755105987088,[-0.540497   -0.64417702 -0.53698897],[0.53771001 0.811418   0.54121798],8.602791473,1.692173319,2.1080364,0.000189112,1.455595016,0.332252575,1,[0.21494946 0.14827291 0.14808252]
['data' 'LabeledDB_new' 'Mech' '336' 'original.ply'],Mech,True,1.611490192360607,15505,31006,4.328248905,0.5970589171615992,887,1770,4.680194492,0.7421451631095479,[-0.41794801 -0.47371    -0.411149  ],[0.41971999 0.99166697 0.426456  ],6.313082772,1.028159635,1.884303449,2.08e-06,1.465376973,0.27540515,3,[0.13447332 0.08872378 0.08758473]
['data' 'LabeledDB_new' 'Mech' '337' 'original.ply'],Mech,True,1.9525332914554752,11533,23062,8.928292335,1.9032443921947904,1715,3426,8.8171037,2.149927705843164,[-0.86782902 -0.819444   -0.55877697],[0.89771903 0.92305899 0.51990801],13.72110947,3.318544967,2.70500238,8.19e-05,1.76554805,0.358582308,2,[0.29344742 0.23020627 0.12162357]
['data' 'LabeledDB_new' 'Mech' '338' 'original.ply'],Mech,True,1.8512427676459775,19403,38802,7.437458639,1.3729465121126074,1378,2752,7.370022793,1.5437150074326995,[-0.568703   -0.59099799 -0.60863   ],[0.56421798 0.904347   0.58779401],9.677256464,2.026871147,2.225083597,0.000425079,1.495344996,0.405523445,1,[0.21177114 0.15296241 0.14763026]
['data' 'LabeledDB_new' 'Mech' '339' 'original.ply'],Mech,True,1.920831474831695,15000,29996,8.027443695,1.2177200900794836,17,30,7.572602496,1.4763692289378547,[-0.53990602 -0.64667499 -0.53142399],[0.50564402 0.92168301 0.514126  ],8.745536644,1.714489512,2.155480576,4.19e-05,1.568358004,0.143551978,1,[0.22324999 0.13266496 0.13127728]
['data' 'LabeledDB_new' 'Mech' '340' 'original.ply'],Mech,True,1.9757219950769889,14997,29990,7.591705143,1.2702860715019846,151,298,7.193191943,1.428864384065388,[-0.65788299 -0.42421001 -0.66101998],[0.659262   0.49779099 0.65612501],8.327377863,1.599552735,2.07841952,6.32e-05,1.31714499,0.335116977,1,[0.20226437 0.20094707 0.0967984 ]
['data' 'LabeledDB_new' 'Octopus' '121' 'original.ply'],Octopus,True,1.9851221387857036,5944,11888,2.268615013,0.09869743162532564,414,824,4.590809818,0.4992960574557601,[-0.99141502 -0.75865299 -0.41475201],[0.98694497 0.70490301 0.153262  ],9.700994267,1.644650844,2.52557802,0.00033024,1.978359997,0.981267878,0,[0.16973217 0.07704713 0.02525152]
['data' 'LabeledDB_new' 'Octopus' '122' 'original.ply'],Octopus,True,1.9429364186385896,7251,14498,2.425805134,0.09828211496200466,361,718,5.504678047,0.7144288593772886,[-0.90155101 -0.72091699 -0.42365199],[0.94058502 0.79409999 0.242432  ],10.05402643,1.858952061,2.476370216,0.000237397,1.842136025,0.9992341,2,[0.15363742 0.11600604 0.02219214]
['data' 'LabeledDB_new' 'Octopus' '123' 'original.ply'],Octopus,True,1.5411421475439762,15493,30982,3.180769984,0.19824956156330206,1109,2214,5.104557143,0.871086428835043,[-0.71557403 -0.57004702 -0.55304098],[0.68296403 0.52203    0.70790797],9.335699474,1.925861545,2.17681721,8e-05,1.398538053,0.511434838,1,[0.11037492 0.09686616 0.06736442]
['data' 'LabeledDB_new' 'Octopus' '124' 'original.ply'],Octopus,True,1.8099680738411532,3101,6198,0.667413001,0.013987419890049951,140,276,4.185463119,0.5269053334081292,[-0.80821002 -0.90942901 -0.28505901],[0.63745397 0.869358   0.44105399],9.825688199,1.867220131,2.404426688,0.000589779,1.778787017,0.585492833,2,[0.1222351  0.07851355 0.02436364]
['data' 'LabeledDB_new' 'Octopus' '125' 'original.ply'],Octopus,True,1.1352416271273573,1343,2682,0.987151622,0.03532448522775657,184,364,2.34547197,0.27141790991059933,[-0.42284101 -0.28855801 -0.412909  ],[0.55463302 0.56854999 0.64362901],5.552212939,0.885168407,1.67522004,0.224984037,1.056538016,0.500806509,3,[0.06745024 0.05682481 0.02418308]
['data' 'LabeledDB_new' 'Octopus' '126' 'original.ply'],Octopus,True,1.8504154102718688,6325,12646,1.698588449,0.044203647895357655,229,454,5.842717131,0.9508876426659886,[-0.35437599 -0.88462001 -0.872558  ],[0.56056499 0.83069003 0.80055302],11.94021885,2.625792905,2.564898832,0.000244188,1.715310037,0.13431855,2,[0.15437904 0.12924144 0.02427083]
['data' 'LabeledDB_new' 'Octopus' '127' 'original.ply'],Octopus,True,1.8008823698914922,11906,23808,3.331254053,0.17051790731905644,559,1114,5.897506554,1.0198937763562455,[-0.78640902 -0.80299097 -0.48714799],[0.73889601 0.808097   0.527044  ],11.27661051,2.492275994,2.43941495,0.000116533,1.611087978,0.699398599,0,[0.14168341 0.11863062 0.04316339]
['data' 'LabeledDB_new' 'Octopus' '128' 'original.ply'],Octopus,True,1.7786629345987641,6164,12324,1.643471558,0.05185586624457592,322,640,3.961973256,0.4830518344570704,[-0.710262   -0.33774    -0.79589999],[0.63519502 0.28308001 0.87955803],8.259402519,1.399487706,2.236701061,0.000236351,1.675458014,0.199509683,1,[0.13744366 0.07160207 0.01470796]
['data' 'LabeledDB_new' 'Octopus' '129' 'original.ply'],Octopus,True,1.9667208678255905,6144,12284,2.049474261,0.10848143415264667,315,626,5.434684778,0.8087069038808682,[-0.93581802 -0.72037297 -0.297299  ],[0.91253901 0.844827   0.47395599],11.05154242,2.231277972,2.541871138,0.00028611,1.848357022,0.950408878,2,[0.1526013  0.09983753 0.02231391]
['data' 'LabeledDB_new' 'Octopus' '130' 'original.ply'],Octopus,True,1.9547156599791726,7747,15490,2.134360551,0.1106052598247973,328,652,5.398049128,0.7924804838968601,[-0.69495898 -0.83247697 -0.316726  ],[0.76306498 0.81840801 0.52784902],10.06547341,2.032917298,2.358932403,0.000192813,1.650884986,0.576215483,2,[0.1384226  0.10440842 0.02607373]
['data' 'LabeledDB_new' 'Octopus' '131' 'original.ply'],Octopus,True,1.6749739840917621,11051,22098,2.949210285,0.1555678370689613,1263,2522,5.037488835,0.8424982130430401,[-0.60663402 -0.67361301 -0.68921202],[0.4777     0.78623801 0.79296398],10.7077923,2.34623441,2.346015982,0.000114751,1.482176006,0.389889479,1,[0.15162685 0.09446397 0.04192043]
['data' 'LabeledDB_new' 'Octopus' '132' 'original.ply'],Octopus,True,1.9437858017557321,7812,15620,2.577691528,0.1710746854549514,1149,2294,3.289031426,0.3798112717271518,[-0.24806599 -0.287393   -0.95020199],[0.26546699 0.289168   0.97256601],4.784161839,0.569299092,2.071997945,0.000213122,1.922767997,0.333524391,0,[0.26907494 0.03311191 0.02507708]
['data' 'LabeledDB_new' 'Octopus' '133' 'original.ply'],Octopus,True,1.7160245218955381,10466,20932,2.74745144,0.15499454733096366,752,1500,4.417659664,0.6800156697236396,[-0.301487   -0.86900502 -0.60848498],[0.66470498 0.75849098 0.672418  ],9.789472503,2.0141861,2.285384569,0.000127319,1.627496004,0.50521275,2,[0.12375591 0.08465376 0.03465425]
['data' 'LabeledDB_new' 'Octopus' '134' 'original.ply'],Octopus,True,1.7610890800092682,10932,21860,3.111226591,0.14167860425181047,546,1088,5.503224904,1.010680491114526,[-0.62273902 -0.83949798 -0.56289601],[0.68740499 0.83761501 0.49903399],10.73903475,2.333335827,2.37841978,0.00010469,1.677112997,0.4234465,1,[0.13720159 0.07760489 0.06248137]
