path,d1,d2,d3,d4,a3
['data' 'LabeledDB_new' 'Airplane' '71' 'normalized_v2.ply'],"[0.     0.0814 0.094  0.1056 0.1302 0.1166 0.1206 0.1364 0.1302 0.0468
 0.0256 0.0126 0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.054161   0.14364975 0.1516685  0.1582565  0.1686605  0.1602695
 0.098006   0.042737   0.0170765  0.003908   0.001434   0.00017275
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[3.12861250e-02 1.87825375e-01 2.76674625e-01 2.19104250e-01
 1.29959875e-01 8.21422500e-02 4.89848750e-02 2.06423750e-02
 3.35187500e-03 2.83750000e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[8.9912000e-02 3.6575840e-01 3.5730176e-01 1.5665488e-01 2.8800640e-02
 1.5436800e-03 2.8640000e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.0217691  0.04651132 0.06124342 0.06858464 0.06916825 0.06586329
 0.06174326 0.0569824  0.0529239  0.05037592 0.04860631 0.04746759
 0.04688744 0.04632347 0.04527803 0.04432823 0.04331237 0.04231701
 0.04109106 0.03922299]"
['data' 'LabeledDB_new' 'Airplane' '72' 'normalized_v2.ply'],"[0.0032 0.0882 0.0902 0.113  0.1156 0.129  0.154  0.1512 0.0668 0.0394
 0.0324 0.017  0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.0623835  0.139885   0.15494575 0.173397   0.1854065  0.14708575
 0.08197375 0.03619025 0.011816   0.00461525 0.002051   0.00025025
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[3.55048750e-02 2.02469250e-01 2.68329750e-01 2.04272375e-01
 1.35203000e-01 8.38715000e-02 5.08420000e-02 1.77127500e-02
 1.79187500e-03 2.62500000e-06 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.151608e-01 4.305400e-01 3.459352e-01 9.944672e-02 8.412000e-03
 5.043200e-04 9.600000e-07 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00]","[0.0263506  0.05459309 0.0647942  0.06635579 0.0638738  0.0601933
 0.05776953 0.05467093 0.05238751 0.05061873 0.04954375 0.04809966
 0.04718767 0.04675281 0.04566209 0.04484109 0.04383596 0.04241904
 0.04088828 0.03916219]"
['data' 'LabeledDB_new' 'Airplane' '73' 'normalized_v2.ply'],"[0.0086 0.0846 0.1    0.1278 0.1118 0.112  0.1336 0.1348 0.072  0.0558
 0.0398 0.0188 0.0004 0.     0.     0.     0.     0.     0.     0.    ]","[0.06092275 0.14007725 0.145303   0.17435825 0.187133   0.14026025
 0.08293775 0.04423275 0.01743375 0.004979   0.00208275 0.0002795
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[3.73805000e-02 2.14319875e-01 2.83194000e-01 2.02161125e-01
 1.23218375e-01 8.06186250e-02 4.16533750e-02 1.41833750e-02
 3.01050000e-03 2.59500000e-04 7.50000000e-07 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.0691888e-01 3.8360944e-01 3.4421632e-01 1.3993440e-01 2.4317760e-02
 9.8000000e-04 2.3200000e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02611233 0.05361217 0.06387199 0.06697073 0.06472646 0.06167756
 0.05769252 0.05421073 0.05118191 0.04908232 0.04793111 0.04721371
 0.04679697 0.0467116  0.04615387 0.04562546 0.04461177 0.04349933
 0.04197915 0.04033829]"
['data' 'LabeledDB_new' 'Airplane' '74' 'normalized_v2.ply'],"[0.     0.0944 0.1166 0.1398 0.1568 0.1534 0.1272 0.0726 0.0598 0.0318
 0.0302 0.0174 0.     0.     0.     0.     0.     0.     0.     0.    ]","[6.0012500e-02 1.5878625e-01 1.7999500e-01 2.0262700e-01 1.7906075e-01
 1.1702825e-01 6.3514750e-02 2.4083750e-02 8.5575000e-03 4.4475000e-03
 1.6985000e-03 1.8825000e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[3.80597500e-02 2.18334250e-01 3.03512875e-01 2.09675250e-01
 1.29254125e-01 7.16223750e-02 2.32937500e-02 5.56800000e-03
 6.56000000e-04 2.36250000e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.1392432e-01 4.2392656e-01 3.5267344e-01 1.0165424e-01 7.7121600e-03
 1.0896000e-04 3.2000000e-07 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02159188 0.04427578 0.05527629 0.06103239 0.06384316 0.06375502
 0.06244604 0.0602014  0.05753788 0.05484554 0.05295325 0.0510152
 0.04954646 0.0478722  0.04657148 0.04501354 0.04325665 0.04175422
 0.03956403 0.03764759]"
['data' 'LabeledDB_new' 'Airplane' '75' 'normalized_v2.ply'],"[0.     0.0566 0.0658 0.075  0.0968 0.125  0.13   0.123  0.1228 0.0956
 0.065  0.0288 0.0116 0.004  0.     0.     0.     0.     0.     0.    ]","[0.0372665  0.10609675 0.12961175 0.1511895  0.168957   0.15442925
 0.115304   0.0717725  0.03925175 0.0187265  0.00704525 0.00034925
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.7891500e-02 1.2353625e-01 2.2529275e-01 2.2479475e-01 1.6501000e-01
 1.1543325e-01 7.5128000e-02 3.6549625e-02 1.2195375e-02 3.5185000e-03
 6.3300000e-04 1.7000000e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[6.8574400e-02 3.0637872e-01 3.6543584e-01 1.9783712e-01 5.5949280e-02
 5.7784000e-03 4.6240000e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02022496 0.04605742 0.05692276 0.05998903 0.06071129 0.0599019
 0.05776423 0.05613976 0.05489201 0.05392611 0.05320794 0.05191264
 0.05087372 0.04992124 0.04876744 0.04707314 0.04554422 0.04384604
 0.04205392 0.04027022]"
['data' 'LabeledDB_new' 'Airplane' '76' 'normalized_v2.ply'],"[0.     0.0744 0.0922 0.1052 0.1268 0.1334 0.0928 0.086  0.0904 0.0888
 0.077  0.0266 0.0064 0.     0.     0.     0.     0.     0.     0.    ]","[0.04659625 0.14576475 0.15672675 0.15944875 0.15167675 0.13741875
 0.091388   0.04940925 0.02886775 0.02029175 0.0109095  0.00150175
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[2.6751625e-02 1.6857700e-01 2.7935150e-01 2.5879725e-01 1.4849575e-01
 7.2673875e-02 3.3646125e-02 1.0294000e-02 1.3455000e-03 6.7375000e-05
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[8.0085280e-02 3.4354464e-01 3.8265904e-01 1.6104944e-01 3.0053280e-02
 2.4833600e-03 1.2496000e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02185713 0.04855303 0.06538258 0.07446586 0.0752406  0.07223715
 0.06699251 0.06138733 0.05656937 0.05295634 0.0496147  0.04703991
 0.04486552 0.04272574 0.04067445 0.03898545 0.03759741 0.03584313
 0.03420539 0.03280639]"
['data' 'LabeledDB_new' 'Airplane' '77' 'normalized_v2.ply'],"[0.     0.0732 0.0854 0.0996 0.117  0.1232 0.0898 0.0918 0.1038 0.1058
 0.0622 0.0346 0.0136 0.     0.     0.     0.     0.     0.     0.    ]","[0.045573   0.12401625 0.13701525 0.14657475 0.162934   0.15882075
 0.1064215  0.057479   0.032531   0.01935925 0.008631   0.00064425
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[2.47733750e-02 1.55565500e-01 2.57968500e-01 2.26621875e-01
 1.44982250e-01 9.07997500e-02 5.81282500e-02 2.85820000e-02
 9.60537500e-03 2.54450000e-03 4.08625000e-04 2.00000000e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[6.8170400e-02 3.0702064e-01 3.5989488e-01 1.9523744e-01 6.0512480e-02
 8.4328000e-03 7.2304000e-04 8.3200000e-06 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02422238 0.05049765 0.06392849 0.06855735 0.06787997 0.06336326
 0.05917543 0.05552719 0.05291598 0.05102899 0.0499284  0.04886394
 0.04790562 0.04676802 0.04582107 0.04423463 0.04259669 0.04095095
 0.03883831 0.03699568]"
['data' 'LabeledDB_new' 'Airplane' '78' 'normalized_v2.ply'],"[0.     0.0626 0.0522 0.0636 0.079  0.091  0.1136 0.1154 0.1262 0.1406
 0.108  0.0458 0.002  0.     0.     0.     0.     0.     0.     0.    ]","[0.04526375 0.1120135  0.12652875 0.1286795  0.12122275 0.128103
 0.13301075 0.103833   0.0608675  0.02963625 0.0102495  0.00059175
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[2.08800000e-02 1.31113625e-01 2.14382375e-01 1.99552250e-01
 1.62093750e-01 1.22440625e-01 7.62150000e-02 4.61331250e-02
 2.18260000e-02 5.07837500e-03 2.84750000e-04 1.25000000e-07
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[6.9026080e-02 2.9148736e-01 3.5404128e-01 2.1677424e-01 5.7664800e-02
 8.8859200e-03 1.8185600e-03 2.9840000e-04 3.3600000e-06 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02593672 0.05606245 0.06740276 0.07088554 0.07015685 0.06719369
 0.06341512 0.05885615 0.05472568 0.05115949 0.0484305  0.04645879
 0.04492879 0.04294213 0.0417757  0.04010969 0.03890629 0.03782129
 0.03690135 0.03593102]"
['data' 'LabeledDB_new' 'Airplane' '79' 'normalized_v2.ply'],"[0.0052 0.0614 0.0636 0.079  0.0998 0.1298 0.1398 0.1624 0.1172 0.0708
 0.0414 0.0288 0.0008 0.     0.     0.     0.     0.     0.     0.    ]","[0.0467905  0.11440325 0.13316675 0.15216975 0.171874   0.163447
 0.11337875 0.0619705  0.0305525  0.0091705  0.0025125  0.000564
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[2.54330000e-02 1.53064250e-01 2.33343375e-01 2.07933750e-01
 1.64436875e-01 1.08913375e-01 6.64020000e-02 3.24960000e-02
 7.55975000e-03 4.17000000e-04 6.25000000e-07 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[7.8500480e-02 3.3134960e-01 3.7327536e-01 1.7722560e-01 3.3099040e-02
 5.4033600e-03 1.0715200e-03 7.5040000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02329023 0.05057191 0.06111472 0.06257882 0.06119112 0.05897369
 0.05704752 0.05511289 0.05406224 0.05274723 0.05152512 0.05038201
 0.04917205 0.04814223 0.047334   0.04661714 0.04506275 0.04341157
 0.04181876 0.03984398]"
['data' 'LabeledDB_new' 'Airplane' '80' 'normalized_v2.ply'],"[0.0042 0.057  0.0572 0.0726 0.103  0.1408 0.1482 0.1568 0.1094 0.078
 0.0474 0.025  0.0004 0.     0.     0.     0.     0.     0.     0.    ]","[0.04460875 0.1135405  0.13356025 0.1527885  0.1744065  0.16281925
 0.110474   0.06313675 0.0320495  0.00993725 0.002358   0.00032075
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[2.22942500e-02 1.42835250e-01 2.29832375e-01 2.10866875e-01
 1.67725875e-01 1.16368500e-01 6.88011250e-02 3.23123750e-02
 8.30700000e-03 6.49125000e-04 7.25000000e-06 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[7.5196000e-02 3.3456528e-01 3.7998448e-01 1.7437472e-01 3.1425760e-02
 3.8580800e-03 5.8080000e-04 1.4880000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02202448 0.04763159 0.05807418 0.06080867 0.05991705 0.05804594
 0.05619053 0.05422618 0.0533377  0.05250883 0.05207804 0.05185189
 0.0510414  0.05019304 0.0491564  0.0479539  0.0461126  0.04450957
 0.04293993 0.04139808]"
['data' 'LabeledDB_new' 'Ant' '100' 'normalized_v2.ply'],"[0.004  0.037  0.0914 0.0958 0.106  0.1378 0.1302 0.1286 0.1056 0.0532
 0.0458 0.0404 0.019  0.0052 0.     0.     0.     0.     0.     0.    ]","[0.0314525  0.0986645  0.1605355  0.1898765  0.171269   0.12501525
 0.08851175 0.06435375 0.0405635  0.0217395  0.0073765  0.00064175
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.50938750e-02 1.09963125e-01 2.18851125e-01 2.60366875e-01
 1.99124250e-01 1.17299000e-01 5.38803750e-02 1.89405000e-02
 5.77962500e-03 6.96000000e-04 5.25000000e-06 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[3.1271360e-02 1.6825328e-01 2.7841392e-01 2.6545232e-01 1.6183824e-01
 6.8558880e-02 2.1734880e-02 4.2758400e-03 2.0128000e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01370911 0.0315385  0.04202463 0.05017923 0.05697096 0.06048384
 0.06170132 0.06172107 0.0616643  0.06046499 0.05906868 0.05805449
 0.05638489 0.05425261 0.05115326 0.04864201 0.04625597 0.043913
 0.04190974 0.03990739]"
['data' 'LabeledDB_new' 'Ant' '81' 'normalized_v2.ply'],"[0.0014 0.0276 0.0984 0.1282 0.141  0.1296 0.1304 0.1112 0.0868 0.0776
 0.0418 0.0172 0.0088 0.     0.     0.     0.     0.     0.     0.    ]","[0.03785875 0.131179   0.18407075 0.18967475 0.1557815  0.11812775
 0.07912575 0.0509255  0.03085875 0.01636575 0.0053525  0.00067925
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[2.00127500e-02 1.40401625e-01 2.66212875e-01 2.79562500e-01
 1.88841750e-01 8.29597500e-02 1.99633750e-02 1.99362500e-03
 5.17500000e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[5.9370240e-02 2.7663280e-01 3.6109632e-01 2.2606576e-01 6.8886880e-02
 7.7272000e-03 2.1872000e-04 2.0800000e-06 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01625077 0.03762359 0.05252525 0.06417462 0.07031846 0.06993714
 0.0679077  0.0656877  0.06288082 0.05853963 0.05508285 0.0520957
 0.04894072 0.0465741  0.04406152 0.04191097 0.0394479  0.03744418
 0.03519824 0.03339815]"
['data' 'LabeledDB_new' 'Ant' '82' 'normalized_v2.ply'],"[0.0064 0.0216 0.0934 0.103  0.093  0.0998 0.117  0.1166 0.1086 0.1058
 0.0948 0.0358 0.0042 0.     0.     0.     0.     0.     0.     0.    ]","[0.0290405  0.0977785  0.1540805  0.16376075 0.16471525 0.1419405
 0.09682675 0.06362975 0.045535   0.02953825 0.01219875 0.0009555
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.21926250e-02 9.69760000e-02 2.08716375e-01 2.58421375e-01
 2.14879500e-01 1.25592250e-01 5.77688750e-02 2.09910000e-02
 4.25887500e-03 2.03125000e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[4.2740320e-02 2.1715616e-01 3.2021232e-01 2.5570080e-01 1.2055728e-01
 3.6102560e-02 6.7956800e-03 7.0112000e-04 3.3760000e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01493498 0.03664561 0.05021827 0.05963277 0.06644175 0.06723723
 0.06455353 0.06149137 0.05856487 0.05569281 0.05366414 0.05214655
 0.05052684 0.04915864 0.04749255 0.04594753 0.04439358 0.04211819
 0.04040593 0.03873286]"
['data' 'LabeledDB_new' 'Ant' '83' 'normalized_v2.ply'],"[0.0074 0.0606 0.0874 0.0924 0.1068 0.1292 0.1502 0.1194 0.0984 0.0716
 0.0512 0.0232 0.0022 0.     0.     0.     0.     0.     0.     0.    ]","[0.03815575 0.129162   0.18045275 0.17569675 0.1532835  0.1223425
 0.08736825 0.05727575 0.0344545  0.01559225 0.005514   0.000702
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[2.04512500e-02 1.44022125e-01 2.60593875e-01 2.66979500e-01
 1.82918375e-01 8.57838750e-02 3.21643750e-02 6.64587500e-03
 4.39375000e-04 1.37500000e-06 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[6.0954080e-02 2.9025344e-01 3.6052480e-01 2.0859456e-01 6.5876160e-02
 1.2259840e-02 1.4990400e-03 3.8080000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01910237 0.04140923 0.05428153 0.06448523 0.06920463 0.06811591
 0.06556883 0.06323339 0.06012748 0.05790331 0.05501216 0.05225766
 0.0495056  0.04664072 0.04381989 0.04152763 0.03968002 0.03768441
 0.03613524 0.03430476]"
['data' 'LabeledDB_new' 'Ant' '84' 'normalized_v2.ply'],"[0.0078 0.0306 0.1208 0.0824 0.087  0.1016 0.1192 0.1208 0.1106 0.0802
 0.0614 0.0436 0.0266 0.0074 0.     0.     0.     0.     0.     0.    ]","[0.0338755  0.10980025 0.15481625 0.164211   0.1571595  0.12961325
 0.0877625  0.06774325 0.047408   0.0303295  0.01524375 0.00203725
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.63241250e-02 1.18049250e-01 2.27631250e-01 2.55730125e-01
 2.00217625e-01 1.05520625e-01 5.22673750e-02 2.01028750e-02
 3.87275000e-03 2.83625000e-04 3.75000000e-07 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[4.5295360e-02 2.2679808e-01 3.2444144e-01 2.3717456e-01 1.1434128e-01
 3.9902080e-02 1.0421600e-02 1.5513600e-03 7.3920000e-05 3.2000000e-07
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01817723 0.04186318 0.05463918 0.06426235 0.06786558 0.06495542
 0.06176159 0.05970312 0.05828431 0.05691102 0.05544039 0.05341369
 0.05133359 0.04851874 0.04617051 0.04374388 0.04132986 0.03926913
 0.03692474 0.03543248]"
['data' 'LabeledDB_new' 'Ant' '85' 'normalized_v2.ply'],"[0.0072 0.0336 0.095  0.0906 0.0954 0.1206 0.1282 0.119  0.0908 0.0914
 0.0634 0.0426 0.0222 0.     0.     0.     0.     0.     0.     0.    ]","[3.0543500e-02 1.1011925e-01 1.7080050e-01 1.7132475e-01 1.4988600e-01
 1.2487225e-01 9.4883750e-02 6.5806250e-02 4.2296750e-02 2.5724500e-02
 1.1956750e-02 1.7642500e-03 2.1500000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[1.35026250e-02 1.04940500e-01 2.21169875e-01 2.62530625e-01
 2.05539500e-01 1.16111625e-01 5.07462500e-02 1.98040000e-02
 4.78525000e-03 8.52375000e-04 1.73750000e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[4.9979040e-02 2.4170144e-01 3.4839344e-01 2.5156752e-01 9.0312800e-02
 1.6497600e-02 1.4926400e-03 5.5520000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01595495 0.03890745 0.05405703 0.06424107 0.06950106 0.06961296
 0.06785899 0.06504558 0.06273531 0.0591107  0.05590908 0.05277249
 0.04949828 0.04678987 0.04379607 0.04107535 0.03873786 0.0365745
 0.03462696 0.03319444]"
['data' 'LabeledDB_new' 'Ant' '86' 'normalized_v2.ply'],"[0.0076 0.0366 0.1126 0.1114 0.102  0.1204 0.1228 0.1018 0.0916 0.104
 0.0624 0.0218 0.005  0.     0.     0.     0.     0.     0.     0.    ]","[0.0352885  0.12558675 0.18581025 0.1852555  0.143297   0.11614925
 0.084925   0.0587175  0.0367735  0.02126075 0.006363   0.000573
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.0177165  0.13017875 0.26333525 0.277487   0.18964363 0.08539413
 0.02763975 0.00803638 0.00056863 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[5.4138240e-02 2.6117552e-01 3.5007200e-01 2.2977488e-01 8.4378080e-02
 1.8675360e-02 1.7611200e-03 2.4800000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01677183 0.04108805 0.05582867 0.06589627 0.07064879 0.06979365
 0.06638001 0.06253199 0.06009052 0.05777724 0.0553983  0.05211777
 0.04966402 0.04703093 0.04414793 0.04131205 0.0388851  0.03673641
 0.03474965 0.03315081]"
['data' 'LabeledDB_new' 'Ant' '87' 'normalized_v2.ply'],"[0.003  0.0544 0.0742 0.0846 0.0962 0.1042 0.115  0.1208 0.1052 0.0978
 0.0904 0.0482 0.006  0.     0.     0.     0.     0.     0.     0.    ]","[0.031115   0.1027635  0.1591695  0.1569815  0.16001525 0.13618025
 0.0973865  0.06636275 0.042918   0.02896975 0.01557925 0.00255875
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.40017500e-02 1.06428000e-01 2.16539000e-01 2.52224500e-01
 2.12329875e-01 1.22025250e-01 5.49675000e-02 1.83600000e-02
 2.98362500e-03 1.40500000e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[4.4462240e-02 2.2363184e-01 3.3106224e-01 2.5320000e-01 1.1059216e-01
 3.0353760e-02 5.8780800e-03 7.8640000e-04 3.3280000e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01645506 0.03765693 0.04979283 0.05979491 0.06611642 0.06644625
 0.06347778 0.06029607 0.05823898 0.05680285 0.05537244 0.05356938
 0.05179585 0.04961073 0.04768283 0.04523339 0.04329999 0.04139431
 0.03950581 0.0374572 ]"
['data' 'LabeledDB_new' 'Ant' '88' 'normalized_v2.ply'],"[0.003  0.0454 0.0686 0.079  0.0878 0.0954 0.1022 0.1072 0.125  0.1248
 0.0902 0.0474 0.024  0.     0.     0.     0.     0.     0.     0.    ]","[0.0283295  0.09379375 0.13933925 0.14255    0.1502915  0.1418755
 0.11565575 0.0863815  0.05563125 0.03047175 0.01374625 0.001934
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.24243750e-02 9.62422500e-02 1.95365875e-01 2.30598750e-01
 2.01616500e-01 1.32078375e-01 7.41318750e-02 3.80081250e-02
 1.54890000e-02 3.70037500e-03 3.42125000e-04 2.37500000e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[3.8466400e-02 1.9789808e-01 2.9253184e-01 2.4108464e-01 1.3850112e-01
 6.2251200e-02 2.1885280e-02 6.1289600e-03 1.1579200e-03 9.3760000e-05
 8.0000000e-07 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01443321 0.03520385 0.0477754  0.05723408 0.06315632 0.06484288
 0.06416246 0.06220499 0.06013064 0.05765742 0.05572351 0.05398122
 0.05199001 0.05016368 0.04821845 0.04599098 0.04443194 0.04274198
 0.04079833 0.03915865]"
