path,true_class,mesh_is_watertight,diameter,mesh_nr_vertices,mesh_nr_faces,mesh_surface_area,mesh_volume,convex_hull_nr_vertices,convex_hull_nr_faces,convex_hull_surface_area,convex_hull_volume,bounding_box_p0,bounding_box_p1,bounding_box_surface_area,bounding_box_volume,bounding_box_diameter,distance_to_center,scale,alignment,correctly_oriented_axes,eigenvalues
['data' 'LabeledDB_new' 'FourLeg' '395' 'normalized_v2.ply'],FourLeg,True,1.0081296554614065,11312,22620,0.8170875425132459,0.026660440964737724,282,560,1.3201703481404878,0.09069917288980472,[-0.4583461  -0.25746536 -0.12774798],[0.54165393 0.39861739 0.13815577],2.192882800369424,0.1744548725173196,1.2252140388879573,4.261425746767104e-11,1.0000000298023224,1.0,3,[0.0668319  0.01910529 0.0048124 ]
['data' 'LabeledDB_new' 'FourLeg' '396' 'normalized_v2.ply'],FourLeg,True,1.0902383875317336,5538,11072,0.8580095682483393,0.028780526516952832,413,822,1.1950316833076178,0.07494990586463864,[-0.48468074 -0.25220659 -0.11443631],[0.51531923 0.43754447 0.11402507],2.151587796542861,0.15758147734983552,1.236103178487507,8.206321232520624e-11,0.9999999701976776,1.0,3,[0.06095398 0.02232218 0.003815  ]
['data' 'LabeledDB_new' 'FourLeg' '397' 'normalized_v2.ply'],FourLeg,True,1.064720509192206,7268,14532,0.9224119148566949,0.03346299771927936,467,930,1.3351020957618154,0.08884305592950786,[-0.43809766 -0.27711928 -0.13521254],[0.56190234 0.47079906 0.1337412 ],2.436055025468651,0.2011554345540123,1.2773871591161092,1.0413313454092165e-10,1.0,1.0,3,[0.06999441 0.02300609 0.00480225]
['data' 'LabeledDB_new' 'FourLeg' '398' 'normalized_v2.ply'],FourLeg,True,1.01992287407701,1480,2956,0.7516709681717203,0.024207622861662267,270,536,1.062849692095489,0.06606830444599814,[-0.45422855 -0.21839876 -0.11569567],[0.54577142 0.37962127 0.11573391],1.9356982381752432,0.13839952330993385,1.1879341529002618,7.119007723977706e-11,0.9999999701976776,1.0,3,[0.05435709 0.01688689 0.00430488]
['data' 'LabeledDB_new' 'FourLeg' '399' 'normalized_v2.ply'],FourLeg,True,1.0019265943055904,3911,7818,0.747377881442444,0.024051314347012923,397,790,1.1947084162201294,0.08161079677911563,[-0.49963507 -0.31701902 -0.11660403],[0.5003649  0.48554358 0.16738258],2.6289324164369186,0.2279170262395235,1.3132993013012726,6.720243892382065e-11,0.9999999701976776,1.0,3,[0.04752425 0.02532626 0.00513128]
['data' 'LabeledDB_new' 'FourLeg' '400' 'normalized_v2.ply'],FourLeg,True,1.0328486331599551,3703,7402,0.7258739094343993,0.021467791364806782,365,726,1.2840858224841012,0.0933484565370231,[-0.44794089 -0.24965452 -0.14787436],[0.55205911 0.39344323 0.14433214],2.2464431551490955,0.1879173381822672,1.2243199515897134,1.5641868170603272e-10,1.0,1.0,3,[0.07180241 0.0154791  0.00403965]
['data' 'LabeledDB_new' 'Glasses' '41' 'normalized_v2.ply'],Glasses,True,1.2988808421867855,7016,14028,0.6640356955882493,0.007822502056210117,1021,2038,2.409196526010309,0.20612146871296513,[-0.46366781 -0.18429761 -0.12673607],[0.47921234 0.81570238 0.17987683],3.077184540954862,0.2890992222922291,1.4082025529814548,6.819664259583877e-11,0.9999999850988388,1.0,3,[0.09620102 0.07717879 0.00700663]
['data' 'LabeledDB_new' 'Glasses' '42' 'normalized_v2.ply'],Glasses,True,1.0793357396980567,4164,8324,0.32903485928793186,0.0035096714490765943,791,1578,1.3010443476915659,0.07575409733154537,[-0.32846478 -0.12906244 -0.11049687],[0.67153519 0.61771464 0.12512463],2.3167106070364607,0.17595673561643577,1.2701155270729363,1.2578896792866264e-10,0.9999999701976776,1.0,3,[0.06174354 0.02647634 0.00323633]
['data' 'LabeledDB_new' 'Glasses' '43' 'normalized_v2.ply'],Glasses,True,1.0547048733162505,3414,6824,0.2620902222930366,0.0023411955228319716,1994,3984,1.1719586362055439,0.05812883176884856,[-0.31671292 -0.12230875 -0.08694117],[0.68328708 0.59927511 0.09525688],2.0705061518581402,0.1314711701587683,1.2465469878348998,3.67516330657149e-11,1.0,1.0,3,[0.05962019 0.02428884 0.00181792]
['data' 'LabeledDB_new' 'Glasses' '44' 'normalized_v2.ply'],Glasses,True,1.141671382681776,6288,12572,0.6039384515468101,0.0065248552340025035,1384,2764,2.0143577943686393,0.1505726985427885,[-0.43285295 -0.20747216 -0.1329421 ],[0.43855077 0.79252785 0.14176561],2.770985525525326,0.23938132051369104,1.354551144472624,1.708873447945709e-11,1.0000000149011612,1.0,3,[0.08855343 0.07775821 0.00398179]
['data' 'LabeledDB_new' 'Glasses' '45' 'normalized_v2.ply'],Glasses,True,1.1274767189062802,5399,10794,0.4961260302574879,0.006610407500664425,1637,3270,1.8436784743070458,0.10142222489168708,[-0.49889529 -0.1151603  -0.12088621],[0.50110471 0.76814222 0.14077088],2.752163961984116,0.23112236731121838,1.3596645844978608,6.184999942829753e-11,1.0,1.0,3,[0.09207483 0.02879163 0.00417208]
['data' 'LabeledDB_new' 'Glasses' '46' 'normalized_v2.ply'],Glasses,True,1.0019851647683011,2394,4784,0.18636188206078455,0.0019148515584674409,943,1882,0.43986967312992914,0.013760145968181257,[-0.46574873 -0.08858155 -0.07194529],[0.53425127 0.15169051 0.0810676 ],0.8600993535133046,0.03676472262600272,1.0397805585283568,4.7483655336200054e-11,1.0,1.0,3,[0.06013441 0.00336495 0.00135328]
['data' 'LabeledDB_new' 'Glasses' '47' 'normalized_v2.ply'],Glasses,True,1.0000176500735285,2028,4052,0.16011498017623488,0.0015611276247857594,762,1520,0.2732180557722477,0.004533590956311377,[-0.49439529 -0.06420084 -0.02454472],[0.50560474 0.07811458 0.03735072],0.4260390808891752,0.008808675829082162,1.0119707423241606,2.299879982301459e-11,1.0000000298023224,1.0,3,[0.05749013 0.00124291 0.00025527]
['data' 'LabeledDB_new' 'Glasses' '48' 'normalized_v2.ply'],Glasses,True,1.0930776086952385,5176,10348,0.41819100054203295,0.0043373430280975196,921,1838,1.3793056331771354,0.0853466984965147,[-0.36805144 -0.16849759 -0.10578483],[0.63194853 0.57172149 0.13501003],2.3185097622340773,0.17824095135577783,1.2672436247170387,4.147054246084263e-11,0.9999999701976776,1.0,3,[0.08578205 0.03979019 0.00313127]
['data' 'LabeledDB_new' 'Glasses' '49' 'normalized_v2.ply'],Glasses,True,1.0002698812455595,3110,6220,0.26940954878996476,0.0027190061958481324,986,1968,0.861665234508302,0.03930885208151025,[-0.48940775 -0.11191545 -0.07965901],[0.51059222 0.31742528 0.10413895],1.3841012256473575,0.07891194560459827,1.1036825128838614,4.144515863151509e-11,0.9999999701976776,1.0,3,[0.07474212 0.01608764 0.00189526]
['data' 'LabeledDB_new' 'Glasses' '50' 'normalized_v2.ply'],Glasses,True,1.282319876580758,7420,14836,0.6892034360876468,0.009038862793415947,1050,2096,2.3600016765584457,0.20177032543403983,[-0.44944885 -0.2066129  -0.1250625 ],[0.48364508 0.79338712 0.17246069],3.016468438579339,0.2776170842268552,1.3997086724675751,5.471360017261318e-11,1.0000000149011612,1.0,3,[0.09649122 0.08416812 0.00700345]
['data' 'LabeledDB_new' 'Glasses' '51' 'normalized_v2.ply'],Glasses,True,1.0007777905054924,2858,5712,0.2562765410608728,0.002713978007682387,1226,2448,1.026182162721588,0.051991324142675543,[-0.47293928 -0.10690167 -0.07493185],[0.52706075 0.42301765 0.1039067 ],1.6070557655551587,0.09477000203062286,1.1457738733166207,1.0262732681007737e-10,1.0000000298023224,1.0,3,[0.06177984 0.02147647 0.00248325]
['data' 'LabeledDB_new' 'Glasses' '52' 'normalized_v2.ply'],Glasses,True,1.0015256129771835,1554,3104,0.12840346935135513,0.0011751138738599171,1198,2392,0.43346681111019353,0.012613968049396095,[-0.49622837 -0.05156878 -0.0505287 ],[0.50377166 0.18437678 0.07975597],0.7939406457478073,0.03074008954764337,1.0356855018877094,2.3907357404847606e-11,1.0000000298023224,1.0,3,[0.04299119 0.00263643 0.00122058]
['data' 'LabeledDB_new' 'Glasses' '53' 'normalized_v2.ply'],Glasses,True,1.001423488408869,2496,4988,0.19808376094341126,0.0018917162547848632,931,1858,0.5560953562652247,0.01946220501249472,[-0.46675557 -0.0944644  -0.07443038],[0.53324443 0.21864784 0.08893472],1.0552578859034418,0.05115161053852435,1.0605316719582434,1.7839953027109347e-11,1.0,1.0,3,[0.06633533 0.00552123 0.00139373]
['data' 'LabeledDB_new' 'Glasses' '54' 'normalized_v2.ply'],Glasses,True,1.2665434779506275,7407,14810,0.6522130441365867,0.008391110275271226,1244,2484,2.30180738217457,0.19337864292200846,[-0.43272755 -0.20008264 -0.12352767],[0.49177414 0.79991734 0.16997789],2.9787072171707143,0.2713463785219913,1.3931435144725182,1.5106882038109627e-10,0.9999999850988388,1.0,3,[0.0934104  0.0798738  0.00674705]
['data' 'LabeledDB_new' 'Glasses' '55' 'normalized_v2.ply'],Glasses,True,1.002490256146242,2850,5696,0.2565944290739592,0.0027394594418310328,1258,2512,1.031620149777106,0.05233169282436668,[-0.44347426 -0.10726448 -0.07460503],[0.55652571 0.43642178 0.10593941],1.6447804378171478,0.09815953087520682,1.1524716869881872,5.3269795714707526e-11,0.9999999701976776,1.0,3,[0.06286199 0.02155681 0.00246378]
['data' 'LabeledDB_new' 'Glasses' '56' 'normalized_v2.ply'],Glasses,True,1.158502502164295,8771,17538,0.847776517598919,0.01021749402362314,579,1154,1.8318055450929056,0.13255986277929352,[-0.23817396 -0.49510574 -0.13773638],[0.76055562 0.50489426 0.17235795],3.2370485841655707,0.3097003787469852,1.4469344417165788,6.297612312716902e-11,1.0,1.0,3,[0.09053267 0.08437588 0.00566905]
['data' 'LabeledDB_new' 'Glasses' '57' 'normalized_v2.ply'],Glasses,True,1.288520452729078,7413,14822,0.6736072471981204,0.008804687935739755,1270,2536,2.3792805578976486,0.20343012987288256,[-0.45432493 -0.19700806 -0.1255258 ],[0.48421347 0.80299193 0.17387962],3.037894599245714,0.28100348577645273,1.4037442472957,9.676039883273948e-11,0.9999999850988388,1.0,3,[0.09589352 0.08230536 0.0069829 ]
['data' 'LabeledDB_new' 'Glasses' '58' 'normalized_v2.ply'],Glasses,True,1.0000074702143846,1857,3710,0.14480814128557393,0.0012516831660556668,887,1770,0.32234961880352114,0.006573078768116768,[-0.49117309 -0.06495247 -0.04433923],[0.50882691 0.08794163 0.05874362],0.5434754249730849,0.015760759874142383,1.0168592235508542,6.285838934282346e-11,1.0,1.0,3,[0.06242248 0.00114768 0.00052368]
['data' 'LabeledDB_new' 'Glasses' '59' 'normalized_v2.ply'],Glasses,True,1.0002090388848928,2895,5786,0.2558581138132703,0.002994214826936402,1195,2386,0.7674761202400211,0.03362105168620453,[-0.49745715 -0.10864346 -0.06273519],[0.50254285 0.27671668 0.09361149],1.203913165036928,0.06024977460706793,1.0830266462665719,2.4372302776469148e-11,1.0,1.0,3,[0.07077899 0.01340323 0.00201429]
['data' 'LabeledDB_new' 'Glasses' '60' 'normalized_v2.ply'],Glasses,True,1.001662412523853,2375,4746,0.18859796536441625,0.0019822129543817847,1083,2162,0.4909241829632072,0.015996319066909303,[-0.46832612 -0.09600333 -0.05352768],[0.53167391 0.18175337 0.08018152],0.8972090725690453,0.037138626972534505,1.0464353746021164,6.104141023193875e-11,1.0000000298023224,1.0,3,[0.06603184 0.00444637 0.00145482]
['data' 'LabeledDB_new' 'Hand' '181' 'normalized_v2.ply'],Hand,True,1.0031763704778114,7242,14480,0.7710211041785028,0.02352760142741391,773,1542,0.9233652805091186,0.04976929242683965,[-0.52727091 -0.20641907 -0.09552318],[0.47272912 0.31446052 0.13709444],1.7493259750168706,0.12116577043942243,1.151271711490977,3.394339572281699e-11,1.0000000298023224,1.0,3,[0.06288685 0.01383835 0.00300923]
['data' 'LabeledDB_new' 'Hand' '182' 'normalized_v2.ply'],Hand,True,1.0045754637482662,10283,20562,1.069368066061017,0.04265098891010365,1856,3708,1.1289480783030648,0.083804648773996,[-0.50526851 -0.23821214 -0.19140492],[0.49473149 0.31940266 0.16519661],2.2261252701982244,0.1988462955109469,1.1992076236199007,1.2403602687349943e-10,1.0,1.0,3,[0.06688282 0.01871582 0.00664632]
['data' 'LabeledDB_new' 'Hand' '183' 'normalized_v2.ply'],Hand,True,1.005147799584018,11413,22822,1.471635149974421,0.06696927676932958,1557,3110,1.641404674564685,0.13247539812127607,[-0.47703856 -0.35475817 -0.18872294],[0.52296144 0.50772154 0.13430975],2.92824310661553,0.2786091446936063,1.3594930605159157,3.749547661367607e-11,1.0,1.0,3,[0.07336854 0.04142957 0.0056851 ]
['data' 'LabeledDB_new' 'Hand' '184' 'normalized_v2.ply'],Hand,True,1.0052974239316883,4685,9366,1.0565813937539907,0.036963913577804174,1625,3246,1.0730146957289604,0.07569399985325274,[-0.50797528 -0.22715709 -0.17565361],[0.49202475 0.31037563 0.15802644],2.1011534693193497,0.1793639484665179,1.1833359017043406,7.437316273665742e-11,1.0000000298023224,1.0,3,[0.06477397 0.01760403 0.00558757]
['data' 'LabeledDB_new' 'Hand' '185' 'normalized_v2.ply'],Hand,True,1.0040242629955203,2489,4974,0.9061610171702837,0.030490211429444358,333,662,1.0120997845093629,0.048558954425608127,[-0.52228051 -0.24629283 -0.10441997],[0.47771949 0.36507404 0.10601735],1.9009171870805215,0.12865440534837003,1.1908204369395885,4.885373046847607e-11,1.0,1.0,3,[0.06757368 0.0178497  0.0022666 ]
['data' 'LabeledDB_new' 'Hand' '186' 'normalized_v2.ply'],Hand,True,1.0052069903731269,6607,13210,0.9356440755282652,0.035606252242145316,786,1568,1.1234347857878244,0.07523325516826317,[-0.51070344 -0.24586785 -0.15858369],[0.48929656 0.34944284 0.12088116],2.082287871228914,0.16636840670668107,1.1968690039275462,9.071280421987397e-11,1.0,1.0,3,[0.06872129 0.01728569 0.0047746 ]
['data' 'LabeledDB_new' 'Hand' '187' 'normalized_v2.ply'],Hand,True,1.0031806928516593,7628,15256,0.8061173564306251,0.026068611131054183,831,1658,0.9394153772335011,0.05197795124603491,[-0.52230835 -0.20858218 -0.10017269],[0.47769168 0.31264842 0.13788697],1.7667485145054382,0.12408398271592241,1.1525423175863314,3.431832893866096e-11,1.0000000298023224,1.0,3,[0.06442378 0.01437877 0.00320712]
['data' 'LabeledDB_new' 'Hand' '188' 'normalized_v2.ply'],Hand,True,1.0117125445804789,8603,17202,1.0280460765512498,0.02950708974679453,914,1824,1.4338519846386844,0.12565500346112793,[-0.42839924 -0.23274364 -0.20517419],[0.57160074 0.4530271  0.36592513],3.297026456686116,0.39164319296969374,1.340311859885743,5.5009847926457985e-11,0.9999999701976776,1.0,3,[0.06193638 0.02187988 0.0114231 ]
['data' 'LabeledDB_new' 'Hand' '189' 'normalized_v2.ply'],Hand,True,1.1467373258800888,14084,28164,1.744044507389207,0.06348830058717109,781,1558,2.252682392797987,0.2532057621322595,[-0.37714404 -0.43105611 -0.28479117],[0.62285596 0.46636826 0.43585154],4.529578841809483,0.6467223351617912,1.5246955183383673,8.99370093623909e-11,1.0,1.0,3,[0.05041693 0.04731659 0.02388481]
['data' 'LabeledDB_new' 'Hand' '190' 'normalized_v2.ply'],Hand,True,1.0119751099123047,7500,14996,0.8939928324935303,0.02254107415806163,1032,2060,1.2254352559395405,0.07312993129542868,[-0.41632336 -0.29757214 -0.11902379],[0.58367664 0.40191603 0.19584104],2.469194451591356,0.22024422616808792,1.2603267653736923,5.5005116789355663e-11,1.0,1.0,3,[0.05410462 0.02683952 0.00345208]
['data' 'LabeledDB_new' 'Hand' '191' 'normalized_v2.ply'],Hand,True,1.0227086834020935,13766,27528,1.3595030507930244,0.060516258470280804,1574,3144,1.4444953863958485,0.1337465519310048,[-0.4918398  -0.2881746  -0.24577348],[0.50816023 0.334562   0.3041698 ],3.0302994664103196,0.3424698222410858,1.300091747179652,5.361235278176047e-11,1.0000000298023224,1.0,3,[0.06077359 0.02408948 0.01350161]
['data' 'LabeledDB_new' 'Hand' '192' 'normalized_v2.ply'],Hand,True,1.0040260627043451,6991,13978,0.881005696703234,0.022110314621294726,1088,2172,1.1236254111708552,0.04226509004249864,[-0.44846338 -0.31995007 -0.0606615 ],[0.55153662 0.37489542 0.06520483],1.8163389519229924,0.08745765091853319,1.2241946732151243,1.266144967314969e-11,1.0,1.0,3,[0.06321762 0.02515276 0.00110999]
['data' 'LabeledDB_new' 'Hand' '193' 'normalized_v2.ply'],Hand,True,1.0152143809536953,7314,14624,0.9068915604708278,0.023725743654322215,903,1802,1.1345665914411796,0.08103866373027968,[-0.39843351 -0.23506811 -0.16410281],[0.60156649 0.2263452  0.23408359],2.0866564283413562,0.1837285046598749,1.1710912224379908,6.56986809234724e-11,1.0,1.0,3,[0.05826837 0.01243216 0.00902709]
['data' 'LabeledDB_new' 'Hand' '194' 'normalized_v2.ply'],Hand,True,1.0037110891914938,8471,16938,0.9100912715233254,0.023175487114258552,1005,2006,1.1091698014819906,0.07425845178995465,[-0.43010315 -0.21723655 -0.10951438],[0.56989688 0.2595149  0.25561097],2.0319017232557726,0.17407404434774998,1.1664512519811152,1.0801887706207538e-10,1.0000000298023224,1.0,3,[0.06173713 0.01602973 0.00538392]
['data' 'LabeledDB_new' 'Hand' '195' 'normalized_v2.ply'],Hand,True,1.0099308335091672,8524,17044,0.9227719204742393,0.024560846093631985,1089,2174,0.9761593224156341,0.06179572185732677,[-0.42549279 -0.20200594 -0.15564656],[0.57450724 0.21801555 0.16950001],1.763473258337641,0.13656855096682577,1.1323155053036806,1.2084460507693261e-10,1.0000000298023224,1.0,3,[0.05264202 0.01041751 0.00679805]
['data' 'LabeledDB_new' 'Hand' '196' 'normalized_v2.ply'],Hand,True,1.0139884470165406,7112,14220,0.9212856344124015,0.02412259469006985,1005,2006,1.223025457948654,0.08167219120681814,[-0.38514209 -0.32688582 -0.12515904],[0.61485791 0.38684604 0.24466048],2.6950067009974887,0.2639519734407152,1.2830353229131772,5.125816086778309e-11,1.0,1.0,3,[0.0402158  0.02788034 0.0065372 ]
['data' 'LabeledDB_new' 'Hand' '197' 'normalized_v2.ply'],Hand,True,1.0028323658455254,7553,15102,0.9023860240794371,0.023081997763314405,967,1930,1.1184565164921916,0.08134213254945925,[-0.40034091 -0.21554716 -0.1728404 ],[0.59965909 0.25437248 0.26085603],2.21483708293546,0.2038024707203545,1.1869781219012492,1.0310494503919872e-10,1.0,1.0,3,[0.05084988 0.01391165 0.00904286]
['data' 'LabeledDB_new' 'Hand' '198' 'normalized_v2.ply'],Hand,True,1.0022367970586785,9564,19124,0.6376027176357145,0.01928547997080282,488,972,0.7606453899086053,0.04008860355099077,[-0.51182848 -0.15137789 -0.096927  ],[0.48817149 0.19394274 0.16608697],1.3983174663473554,0.09082414767124544,1.0901479836804016,1.2970820359086048e-11,0.9999999701976776,1.0,3,[0.0740893  0.00650265 0.00287245]
['data' 'LabeledDB_new' 'Hand' '199' 'normalized_v2.ply'],Hand,True,1.0199710759738707,8647,17290,1.0262669390231036,0.041776068752529726,862,1720,1.0525052147971312,0.07187454229323449,[-0.48958984 -0.20352226 -0.15984352],[0.51041019 0.2276969  0.15434431],1.761781635066626,0.13548381407328794,1.1334301977810863,6.442047222866946e-11,1.0000000298023224,1.0,3,[0.07753907 0.01206444 0.00609033]
['data' 'LabeledDB_new' 'Hand' '200' 'normalized_v2.ply'],Hand,True,1.007104328393695,1515,3026,0.8507016289031619,0.02875223955805209,325,646,1.1463515225334364,0.06286765404234354,[-0.51473892 -0.34496975 -0.10227939],[0.48526108 0.40717325 0.1190125 ],2.2797560952085476,0.1664431523272505,1.2707042105417328,3.981503066075958e-11,1.0,1.0,3,[0.06302688 0.01960055 0.00292028]
['data' 'LabeledDB_new' 'Human' '1' 'normalized_v2.ply'],Human,True,1.0046017938677718,4706,9408,0.5468504130818971,0.010181688916924675,461,918,0.7694440135864389,0.035186994075371784,[-0.48412052 -0.20155734 -0.06948774],[0.51587951 0.20147003 0.09171968],1.2584116273091168,0.06497100558915025,1.0901462994207607,1.2561552711760762e-10,1.0000000298023224,1.0,3,[0.07113995 0.00653067 0.00128363]
['data' 'LabeledDB_new' 'Human' '10' 'normalized_v2.ply'],Human,True,1.0091213776897823,9508,19012,0.5425873496645502,0.010846468405853911,392,780,0.898870080126382,0.042691282888624026,[-0.48842648 -0.27070561 -0.07158455],[0.51157355 0.27933624 0.11559538],1.6803571827832293,0.10295679504992765,1.156538985409478,3.398608559149349e-11,1.0000000298023224,1.0,3,[0.07031928 0.00953012 0.00135227]
['data' 'LabeledDB_new' 'Human' '11' 'normalized_v2.ply'],Human,True,1.005285562920737,10999,21994,0.6960617667698549,0.01740525757221604,198,392,1.396506733172131,0.0774098570884075,[-0.49519569 -0.47966754 -0.07772771],[0.50480431 0.47717842 0.12760842],2.7173142989910644,0.1964750493783256,1.3991844535572104,1.3551037159079162e-10,1.0,1.0,3,[0.08312107 0.01494647 0.0020541 ]
['data' 'LabeledDB_new' 'Human' '12' 'normalized_v2.ply'],Human,True,1.0060373299301653,5614,11224,0.664022609332657,0.0173241064496068,270,536,1.3484576818131806,0.07164250404694303,[-0.49798414 -0.4700678  -0.07626274],[0.50201583 0.46424201 0.12710868],2.6553862206555046,0.190011907667827,1.3835803904661008,3.4681367327284605e-11,0.9999999701976776,1.0,3,[0.08276416 0.01322118 0.00206532]
['data' 'LabeledDB_new' 'Human' '13' 'normalized_v2.ply'],Human,True,1.0072540439651723,13703,27402,0.723295738594078,0.02294908123096166,550,1096,0.9217031286807968,0.05249206612467825,[-0.48167309 -0.24920097 -0.1031719 ],[0.51832694 0.27016649 0.13218831],1.7539322304190712,0.12223843475023799,1.1511459684110081,3.3873155982748503e-11,1.0000000298023224,1.0,3,[0.06315349 0.01048833 0.00314091]
['data' 'LabeledDB_new' 'Human' '14' 'normalized_v2.ply'],Human,True,1.0580388187446021,5691,11378,0.6528249943160298,0.014587015834034905,210,416,1.582057251147932,0.1312315280036697,[-0.4518123  -0.38653043 -0.38519976],[0.54818767 0.38317737 0.40231094],4.326743135687099,0.606153104156409,1.4874888664714776,1.0440730135576098e-10,0.9999999701976776,1.0,3,[0.05624223 0.02374635 0.01122351]
['data' 'LabeledDB_new' 'Human' '15' 'normalized_v2.ply'],Human,True,1.0015664318724007,5631,11258,0.7536314527690239,0.017890592458777967,638,1272,0.8518344781826837,0.05405711411401065,[-0.46329612 -0.17951816 -0.17464074],[0.53670388 0.20334616 0.20832539],1.8249090538346326,0.14662406970677555,1.1372106883852942,7.857343127794396e-11,1.0,1.0,3,[0.05466639 0.00832083 0.00619623]
['data' 'LabeledDB_new' 'Human' '16' 'normalized_v2.ply'],Human,True,1.006633655339383,15223,30450,0.663149459357994,0.016496181297895245,527,1050,0.8345862935206062,0.04914719806070719,[-0.48386464 -0.14070539 -0.15783037],[0.51613539 0.14761879 0.17980804],1.446623840099969,0.09734931908528123,1.0941346285171414,7.46663162929498e-11,1.0000000298023224,1.0,3,[0.0582377  0.00684316 0.00483088]
['data' 'LabeledDB_new' 'Human' '17' 'normalized_v2.ply'],Human,True,1.061343668693066,15910,31816,0.6692163196492888,0.015278780220768775,299,594,1.162164379217016,0.07732592770773374,[-0.46494153 -0.28249452 -0.14602348],[0.5350585  0.28441268 0.19151336],2.1915922613514223,0.1913520705559638,1.1980463051743704,1.3203242138371973e-10,1.0000000298023224,1.0,3,[0.06420989 0.01328967 0.00516936]
['data' 'LabeledDB_new' 'Human' '18' 'normalized_v2.ply'],Human,False,1.006680475191241,15385,30766,0.9045766263556945,0.03431839887882195,803,1602,1.0191341937909366,0.07217153451808227,[-0.46868277 -0.20175265 -0.19092789],[0.53131723 0.19965954 0.22346166],1.9642855126701093,0.16634101664236667,1.154491422748945,8.28899499052053e-11,1.0,1.0,3,[0.0546189  0.01228447 0.0079089 ]
['data' 'LabeledDB_new' 'Human' '19' 'normalized_v2.ply'],Human,True,1.0041358788366677,15477,30950,0.5670636032700921,0.012161358847175513,305,606,0.8666127408234081,0.04240902465185246,[-0.48791978 -0.26914358 -0.08297256],[0.51208025 0.29047498 0.10835136],1.7160218239711398,0.10706841670285842,1.1617993953271557,2.7144734620916692e-11,1.0000000298023224,1.0,3,[0.06414123 0.00815345 0.00141891]
['data' 'LabeledDB_new' 'Human' '2' 'normalized_v2.ply'],Human,True,1.0092282016660568,10050,20096,0.6208716789663989,0.015477492026166224,452,900,0.9332746498603375,0.04725583584339806,[-0.48827884 -0.26914731 -0.07359255],[0.51172113 0.2843402  0.11648629],1.6975451811171176,0.10520626043442156,1.1586536707930166,1.0983046765576885e-10,0.9999999701976776,1.0,3,[0.06844894 0.01079534 0.00187092]
['data' 'LabeledDB_new' 'Human' '20' 'normalized_v2.ply'],Human,True,1.007869936488381,15700,31396,0.5786566566146951,0.01181442299212973,363,722,0.887012228425945,0.041162452837829856,[-0.48590857 -0.27668196 -0.0750472 ],[0.51409143 0.2935808  0.10839161],1.7166197768415454,0.1046083207709314,1.1656969638529413,8.77347648626845e-11,1.0,1.0,3,[0.06675226 0.00918214 0.00131698]
['data' 'LabeledDB_new' 'Human' '3' 'normalized_v2.ply'],Human,True,1.0221475683742205,5641,11278,0.6014327986610684,0.013300094664940162,454,904,0.9475506167654092,0.05443210986768917,[-0.48477995 -0.191514   -0.15929013],[0.51522005 0.26303247 0.16264576],1.845634361522066,0.14633482218616578,1.144663797280956,9.842020131506047e-11,1.0,1.0,3,[0.06627308 0.00768805 0.00536419]
['data' 'LabeledDB_new' 'Human' '4' 'normalized_v2.ply'],Human,True,1.0253694513562586,5676,11348,0.6129768711563446,0.013641878213034189,395,786,1.0649928107520148,0.05959684531716892,[-0.47251365 -0.27696013 -0.12471192],[0.52748638 0.29842517 0.16248964],2.055676892127922,0.165251561942802,1.188929368118109,8.480461346647414e-11,1.0000000298023224,1.0,3,[0.06413443 0.01115046 0.00464925]
['data' 'LabeledDB_new' 'Human' '5' 'normalized_v2.ply'],Human,True,1.0053827043327974,15154,30308,0.6958699476520402,0.019450440383917,477,950,0.9648681924840679,0.05345202069715047,[-0.49263006 -0.28161082 -0.09594602],[0.50736994 0.32737026 0.11145959],1.8853855536392192,0.12630609204425713,1.189064773252482,9.170349075269516e-11,1.0,1.0,3,[0.06415905 0.01185544 0.00229889]
['data' 'LabeledDB_new' 'Human' '6' 'normalized_v2.ply'],Human,False,1.007092916620648,10098,20192,0.6521604021551585,0.015172671723396413,546,1088,0.689052639074568,0.033061914710741776,[-0.45764348 -0.14169751 -0.10718792],[0.54235655 0.14145875 0.11421066],1.1344904924521324,0.06269039511535615,1.0626358066625528,4.797506331782762e-11,1.0000000298023224,1.0,3,[0.07498232 0.00471069 0.0022093 ]
['data' 'LabeledDB_new' 'Human' '7' 'normalized_v2.ply'],Human,True,1.0046916661833007,8441,16878,0.6043835507451925,0.014217417495093964,746,1488,0.6710732206121341,0.03058297862615436,[-0.47245088 -0.15341969 -0.08714765],[0.52754915 0.15429191 0.10569021],1.1197758565985598,0.05933844973230499,1.0638951691811511,3.762029905273171e-11,1.0000000298023224,1.0,3,[0.06960168 0.00559834 0.00180961]
['data' 'LabeledDB_new' 'Human' '8' 'normalized_v2.ply'],Human,True,1.0023525742722685,11015,22026,0.4894135682014058,0.008928085623918856,303,602,0.8085640051480394,0.03945399144975504,[-0.45980859 -0.25650156 -0.0973206 ],[0.54019141 0.25471005 0.11748996],1.671671645032485,0.10981365352229266,1.14345130321588,1.037874061973418e-10,1.0,1.0,3,[0.06609819 0.00597896 0.00226221]
