path,surface_area,compactness,sphericity,rectangularity,convexity,diameter,eccentricity,major_eccentricity,minor_eccentricity
['data' 'LabeledDB_new' 'Table' '160' 'normalized_v2.ply'],-0.15196375997992528,3.457320882841509,-1.0578613292682508,-0.8936795049072317,-1.243977881608802,0.9321873252760097,-0.2663105771279713,-0.43481002668918306,0.05012287510378001
['data' 'LabeledDB_new' 'Teddy' '161' 'normalized_v2.ply'],0.4401406590369617,-0.6173563493843379,0.8284774235495581,0.9313125539790793,0.91989479403891,0.5882822233685936,-0.4373254092068716,-0.43012755858793844,-0.2135451939810034
['data' 'LabeledDB_new' 'Teddy' '162' 'normalized_v2.ply'],-0.08287676061060832,-0.6360899096640031,1.0357643053147798,0.5520426390992499,0.9105093116980156,-0.4281626397751091,-0.4555318612841219,-0.23007540906960774,-0.4176050856285386
['data' 'LabeledDB_new' 'Teddy' '163' 'normalized_v2.ply'],0.010740950281721909,-0.62353745468952,0.8923834092516438,0.6119051990566898,0.7850167130286793,-0.13357778570790113,-0.39189148484947545,-0.22334872678263687,-0.3676169074896171
['data' 'LabeledDB_new' 'Teddy' '164' 'normalized_v2.ply'],0.39362718640805666,-0.6249300181094973,0.907355230223284,0.7773592255723091,0.857513742757045,0.6458349279860145,-0.46725910026884815,-0.38991870580301424,-0.3091000562061927
['data' 'LabeledDB_new' 'Teddy' '165' 'normalized_v2.ply'],-0.05119258267499069,-0.6303925181380009,0.9682668251504877,0.8957635879299551,0.8410444981164246,-0.26933939635914067,-0.39731140647887686,-0.20309523078002037,-0.38382201657262327
['data' 'LabeledDB_new' 'Teddy' '166' 'normalized_v2.ply'],0.06760407477864509,-0.6170417265172196,0.8253313912803346,0.32086816708454724,0.5150927242875326,-0.06460560463804323,-0.4744466395339071,-0.30289250674242957,-0.3925237343825979
['data' 'LabeledDB_new' 'Teddy' '167' 'normalized_v2.ply'],0.19714347673832341,-0.6146233684080086,0.8014794247858011,0.19244177044988037,0.4723662607720982,0.025736026979908504,-0.5420631563890167,-0.2972430850055353,-0.463257667573909
['data' 'LabeledDB_new' 'Teddy' '168' 'normalized_v2.ply'],0.009687248471265954,-0.6299429357720268,0.9631176674200926,0.7149697309908897,0.8762754818706234,-0.08093312809861142,-0.4181416584225689,-0.33231092457387706,-0.3102631281036289
['data' 'LabeledDB_new' 'Teddy' '169' 'normalized_v2.ply'],0.18092149046654105,-0.592970021066689,0.6110867866870976,0.5008554723842675,0.6525802282282634,-0.02153230518999939,-0.3042990598792718,-0.4190888441446133,-0.04273904005080895
['data' 'LabeledDB_new' 'Teddy' '170' 'normalized_v2.ply'],0.14567346988653018,-0.5951286012887244,0.6283825170260142,0.4588200882963315,0.6750102864349647,-0.11568274187533974,-0.369282649638852,-0.4965134911045235,0.06115535647172808
['data' 'LabeledDB_new' 'Teddy' '171' 'normalized_v2.ply'],-0.05364598220219446,-0.5929031998206105,0.6105567470487596,0.24258182617196875,0.38495399338473224,-0.11324478333984868,-0.5517533959492733,-0.20359175695354104,-0.508000079863645
['data' 'LabeledDB_new' 'Teddy' '172' 'normalized_v2.ply'],-0.07373292633149109,-0.6393972979316481,1.0769584347362027,0.8442474347764661,0.9723314894030404,-0.6065765021336835,-0.4654633275149033,-0.1687821940261097,-0.45291252208109717
['data' 'LabeledDB_new' 'Teddy' '173' 'normalized_v2.ply'],0.18729328808026346,-0.611400048020264,0.7705698744955173,0.7536476095517594,0.6549983926440306,0.2779824222454965,-0.5615038702286195,-0.1567023882091681,-0.5282653780369317
['data' 'LabeledDB_new' 'Teddy' '174' 'normalized_v2.ply'],-0.1394295532627225,-0.6032133547337689,0.6962976649511586,-0.0924590735635355,0.2355612538493799,0.2536647233410407,-0.45220431849044196,-0.27944615067329315,-0.3861997591712708
['data' 'LabeledDB_new' 'Teddy' '175' 'normalized_v2.ply'],-0.07518220137160105,-0.6212905803785396,0.8686809230382535,0.6591533490910012,0.6825464267795136,0.11406783232129325,-0.4253290065339118,-0.24557994407498632,-0.38282488951398175
['data' 'LabeledDB_new' 'Teddy' '176' 'normalized_v2.ply'],0.5569072750338271,-0.5944944036192045,0.6232658205154449,0.22478362248587153,0.3842036418221575,1.0481322000014477,-0.5610071673081243,-0.3451153924292875,-0.4582206849991681
['data' 'LabeledDB_new' 'Teddy' '177' 'normalized_v2.ply'],0.1422493521935107,-0.6035779584274642,0.6994829833932097,0.24946574527947424,0.5432840794214392,-0.3900969420662663,-0.5433656705078834,-0.28318585710535604,-0.4710963663481895
['data' 'LabeledDB_new' 'Teddy' '178' 'normalized_v2.ply'],0.16637999099592551,-0.6233656738397243,0.8905516371443144,0.41710836959674574,0.6612847897022545,0.6811021725108379,-0.4980744261071833,-0.31285351109191345,-0.41005116369757005
['data' 'LabeledDB_new' 'Teddy' '179' 'normalized_v2.ply'],0.27463497262060627,-0.6118315260325718,0.7746505640952273,0.2684182675792709,0.6357186659827456,0.06727828737626793,-0.4906956212317767,-0.3209297064142644,-0.39700774341592016
['data' 'LabeledDB_new' 'Teddy' '180' 'normalized_v2.ply'],-0.12411397314153272,-0.6202203687471527,0.8575835930656562,0.612838356104835,0.7659923394775222,-0.06649797954337902,-0.28723985520796474,-0.13484942143552728,-0.3390073791590575
['data' 'LabeledDB_new' 'Vase' '361' 'normalized_v2.ply'],0.2685918292121632,-0.5016331091075785,0.09771462898840674,0.5511548754796967,0.638481510857113,-0.6701823772680902,-0.5927149625255222,-0.1927120282499283,-0.543554824835142
['data' 'LabeledDB_new' 'Vase' '362' 'normalized_v2.ply'],0.14860659143028618,-0.5355739892328403,0.24927492797098744,0.35485591531692423,0.5277132570437942,0.04971407995845394,-0.43922418208821373,0.3041779229665705,-0.5398998247585604
['data' 'LabeledDB_new' 'Vase' '363' 'normalized_v2.ply'],-0.4654389439975613,-0.6916133300254577,2.0203819865521324,1.0607305801800546,1.1360322256511053,-0.7243435725878331,-0.3460852568587714,0.6960907207243492,-0.5468950411338992
['data' 'LabeledDB_new' 'Vase' '364' 'normalized_v2.ply'],0.48026193054820443,-0.4839001257919362,0.03089398276334187,-0.13411497460141783,0.22708880582786736,-0.7682398599554489,-0.619861212902479,-0.43534165174944767,-0.47856812934358456
['data' 'LabeledDB_new' 'Vase' '365' 'normalized_v2.ply'],1.6996850550571412,-0.7215551406037166,3.0378651736333064,1.6732156083898746,2.0002297591117033,-0.33289867359551756,-0.6679501302494765,-0.5418637240487889,-0.47855726095297413
['data' 'LabeledDB_new' 'Vase' '366' 'normalized_v2.ply'],0.14176542570920553,-0.6816871145166965,1.7840735241755232,1.0862014678281044,1.292682065063107,-0.461654487437647,-0.530421728399578,-0.10386616100712255,-0.5190373637127578
['data' 'LabeledDB_new' 'Vase' '367' 'normalized_v2.ply'],0.12082478173983621,-0.7202679871662203,2.9808707386344424,0.9883578816638927,1.7196288540112041,-0.721694866759579,-0.6465429502109168,-0.4592039123041816,-0.5047392895748278
['data' 'LabeledDB_new' 'Vase' '368' 'normalized_v2.ply'],0.46385931536183017,-0.7273496755784838,3.315214496108402,1.0724372321407347,1.9395524084079396,-0.5769600178390044,-0.6738595489981627,-0.47660810861421066,-0.5411928649126069
['data' 'LabeledDB_new' 'Vase' '369' 'normalized_v2.ply'],0.7075343016419722,-0.7049088864823877,2.40377046779956,1.4021072710770488,1.5173147384607055,0.2158651409038139,-0.6231645014994225,-0.3146333692657257,-0.5384080206316533
['data' 'LabeledDB_new' 'Vase' '370' 'normalized_v2.ply'],0.3173500283406304,-0.726322364317075,3.263394845839074,1.2143436706246875,1.6760394911050898,-0.5911819593796134,-0.6366054868036323,-0.3310086671631003,-0.5475662697404297
['data' 'LabeledDB_new' 'Vase' '371' 'normalized_v2.ply'],0.6282321583272287,-0.7271695227461616,3.3060394038423073,1.453874848074722,1.6627242887761415,-0.10373078036087993,-0.6236083030871354,-0.28035976356202746,-0.5487218150974982
['data' 'LabeledDB_new' 'Vase' '372' 'normalized_v2.ply'],0.2856645089393928,-0.6989213866910882,2.2202299933350016,0.6514052249122391,1.2767170804345402,0.1128514232399387,-0.6371350659846866,-0.5162453354302733,-0.4373029895950843
['data' 'LabeledDB_new' 'Vase' '373' 'normalized_v2.ply'],-0.11102097727946919,-0.6824097336611893,1.8000808949534957,1.446428882693095,1.4811216427884468,-0.7141843994740901,-0.5039056756330057,0.11038351486207572,-0.5431818533499709
['data' 'LabeledDB_new' 'Vase' '374' 'normalized_v2.ply'],-0.24234642922056987,-0.6378052778484977,1.0569373895652403,1.619264714980242,1.2623149668030527,-0.6103217495142804,-0.33994193411557744,0.6300672687177442,-0.539399657926785
['data' 'LabeledDB_new' 'Vase' '375' 'normalized_v2.ply'],-0.3335550371282481,-0.657749033377418,1.3370496925175068,0.36843268347154035,1.0729530043807989,-0.6659875594471307,-0.5719640841778855,-0.4562640626900747,-0.38534751330464695
['data' 'LabeledDB_new' 'Vase' '376' 'normalized_v2.ply'],0.39828012327267576,-0.6593660088163463,1.3629099493672496,1.2330500582315496,1.9594261094079994,-0.782756562461637,-0.5749529208886309,-0.5106243414151833,-0.3143670114032038
['data' 'LabeledDB_new' 'Vase' '377' 'normalized_v2.ply'],0.01550059508421892,-0.6806425927658464,1.7612401172104062,0.9782261810529352,1.526322545271082,-0.6696137188245492,-0.5417145374369002,-0.3611412179234743,-0.4260890305115167
['data' 'LabeledDB_new' 'Vase' '378' 'normalized_v2.ply'],0.47777169260136026,-0.6864705924978959,1.893388859734878,0.589079608794603,1.2112687379506508,0.8954565114681992,-0.6332854531372999,-0.5289559291523835,-0.41227952762657066
['data' 'LabeledDB_new' 'Vase' '379' 'normalized_v2.ply'],0.09201976630114019,-0.7225597830777283,3.083455096102811,0.9712041400190146,1.7244807053106184,-0.7332077444658888,-0.6485527846943205,-0.46567521624952835,-0.5039073081104297
['data' 'LabeledDB_new' 'Vase' '380' 'normalized_v2.ply'],0.8440745070578151,-0.47624874885474505,0.0042239848469064105,0.5760471606267956,1.213853141493877,-0.5840058181402502,-0.5959786522411831,-0.2839491058510674,-0.5212474804610211
